Rank,Release,Genre,Budget,Running Time,Gross,Theaters,Total Gross,Release Date,Distributor,Estimated
555,Stations of the Elevated,-,-,-,"$28,516",1,"$28,516",Oct 17,-,false
556,Muscle Shoals,-,-,-,"$28,107",56,"$696,241",Sep 27,Magnolia Pictures,false
557,Closed Curtain,-,-,-,"$28,098",5,"$28,098",Jul 9,Variance Films,false
558,T-Rex: Back to the Cretaceous,-,-,-,"$27,769",38,"$53,354,743",Oct 23,IMAX,false
559,The Act of Killing,-,-,-,"$27,625",29,"$486,919",Jul 19,Drafthouse Films,false
560,Lilting,-,-,-,"$27,054",9,"$27,054",Sep 26,Strand Releasing,false
561,Last Weekend,-,-,-,"$27,053",8,"$27,053",Aug 29,IFC Films,false
562,Monk with a Camera,-,-,-,"$26,799",4,"$45,938",Nov 21,Kino Lorber,false
563,Elena,-,-,-,"$25,788",2,"$25,788",May 30,Variance Films,false
564,Christian Mingle,-,-,-,"$25,480",15,"$25,480",Oct 10,Rocky Mountain Pictures,false
565,Short Peace,-,-,-,"$25,444",27,"$22,862",Mar 3,Eleven Arts,false
566,Adult World,-,-,-,"$25,368",11,"$25,368",Feb 14,IFC Films,false
567,"The King and the Mockingbird
2014 Re-release",-,-,-,"$25,169",8,"$27,513",Nov 21,Rialto Pictures,false
568,Born to Fly: Elizabeth Streb vs. Gravity,-,-,-,"$24,630",3,"$24,630",Sep 10,The Film Collaborative,false
569,Emoticon ;),-,-,-,"$23,881",3,"$23,881",May 30,Indican Pictures,false
570,Happy Valley,-,-,-,"$23,868",4,"$23,868",Nov 21,Music Box Films,false
571,Level Five,-,-,-,"$23,753",2,"$27,000",Aug 15,Icarus Films,false
572,"It's Not You, It's Me",-,-,-,"$23,419",14,"$23,419",Sep 26,Riot Studios,false
573,Video Games: The Movie,-,-,-,"$23,043",25,"$23,043",Jul 18,Variance Films,false
574,Wadjda,-,-,-,"$22,709",87,"$1,347,747",Sep 13,Sony Pictures Classics,false
575,Two Lives,-,-,-,"$22,620",1,"$22,620",Feb 28,IFC Films,false
576,Grand Piano,-,-,-,"$22,555",10,"$22,555",Mar 7,Magnolia Pictures,false
577,May in the Summer,-,-,-,"$22,004",8,"$22,004",Aug 22,Cohen Media Group,false
578,"Bright Days Ahead
2013 Re-release",-,-,-,"$21,770",6,"$21,770",Apr 25,Tribeca Film,false
579,Memphis,-,-,-,"$21,232",5,"$21,286",Sep 5,Kino Lorber,false
580,The Counselor,-,-,-,"$20,949","3,044","$16,973,715",Oct 25,Twentieth Century Fox,false
581,Lekar Hum Deewana Dil,-,-,-,"$20,874",50,"$20,874",Jul 4,Eros International,false
582,The Great Flood,-,-,-,"$20,694",1,"$20,694",Jan 8,Icarus Films,false
583,I Am Divine,-,-,-,"$20,440",10,"$81,497",Oct 11,The Film Collaborative,false
584,The Decent One,-,-,-,"$20,240",2,"$21,327",Oct 1,Kino Lorber,false
585,Run & Jump,-,-,-,"$20,061",3,"$20,061",Jan 24,IFC Films,false
586,The Past is a Grotesque Animal,-,-,-,"$20,056",10,"$20,056",Jun 16,Oscilloscope,false
587,Guardian Angel,-,-,-,"$19,480",2,"$19,480",Oct 17,-,false
588,A Picture of You,-,-,-,"$19,480",1,"$19,480",Jun 20,-,false
589,Uzumasa Limelight,-,-,-,"$19,453",13,"$19,597",Dec 5,Eleven Arts,false
590,Peter Brook: The Tightrope,-,-,-,"$19,365",2,"$19,365",Jan 31,First Run,false
591,Watchers of the Sky,-,-,-,"$19,339",4,"$19,339",Oct 17,Music Box Films,false
592,The Kill Team,-,-,-,"$18,983",2,"$18,983",Jul 25,Oscilloscope,false
593,Why Don't You Play in Hell?,-,-,-,"$18,862",11,"$28,534",Nov 7,Drafthouse Films,false
594,Test,-,-,-,"$18,823",6,"$18,823",Jun 6,Variance Films,false
595,Tasting Menu,-,-,-,"$18,686",5,"$18,686",Apr 18,Magnolia Pictures,false
596,Two Night Stand,-,-,-,"$18,612",5,"$18,612",Sep 26,Entertainment One,false
597,Faust,-,-,-,"$18,547",6,"$58,132",Nov 15,Leisure Time Features,false
598,The Passionate Thief,-,-,-,"$18,404",2,"$31,539",Dec 5,Rialto Pictures,false
599,"Two Days, One Night",-,-,-,"$18,311",120,"$1,436,243",Dec 24,IFC Films,false
600,Who is Dayani Cristal?,-,-,-,"$18,190",2,"$18,190",Apr 25,Kino Lorber,false
601,Journey to the West,-,-,-,"$18,058",7,"$18,058",Mar 7,Magnolia Pictures,false
602,Tosca's Kiss,-,-,-,"$17,712",2,"$18,236",Jun 6,Icarus Films,false
603,Kelly & Cal,-,-,-,"$17,702",6,"$17,702",Sep 5,IFC Films,false
604,The Homestretch,-,-,-,"$17,306",1,"$17,306",Sep 12,Kartemquin Films,false
605,Stand Clear Of The Closing Doors,-,-,-,"$17,282",3,"$17,282",May 23,Oscilloscope,false
606,The Principle,-,-,-,"$17,261",3,"$89,543",Oct 24,Rocky Mountain Pictures,false
607,"Accident
2014 Re-release",-,-,-,"$17,161",1,"$17,161",May 23,Rialto Pictures,false
608,Cold Comes the Night,-,-,-,"$16,971",21,"$16,971",Jan 10,The Samuel Goldwyn Company,false
609,Hank and Asha,-,-,-,"$16,878",2,"$16,878",Apr 11,FilmRise,false
610,Burning Bush,-,-,-,"$16,731",2,"$16,731",Jun 11,Kino Lorber,false
611,"The Sacrifice
2014 Re-release",-,-,-,"$16,503",2,"$20,945",Nov 12,Kino Lorber,false
612,Magician: The Astonishing Life and Work of Orson Welles,-,-,-,"$16,400",2,"$16,400",Dec 10,Cohen Media Group,false
613,Levitated Mass,-,-,-,"$16,086",3,"$16,086",Sep 5,First Run,false
614,Going Attractions: The Definitive Story of the American Drive-in Movie,-,-,-,"$15,666",4,"$52,458",Jun 7,-,false
615,Barefoot,-,-,-,"$15,071",18,"$15,071",Feb 21,Roadside Attractions,false
616,"Horses of God
2014 Re-release",-,-,-,"$14,817",2,"$14,817",May 14,Kino Lorber,false
617,Last Passenger,-,-,-,"$14,806",10,"$14,806",Apr 25,Cohen Media Group,false
618,Exhibition,-,-,-,"$14,214",1,"$14,344",Jun 20,Kino Lorber,false
619,Black Nativity,-,-,-,"$13,859","1,525","$7,018,189",Nov 27,Fox Searchlight Pictures,false
620,13 Sins,-,-,-,"$13,809",45,"$13,809",Apr 18,RADiUS-TWC,false
621,The Pretty One,-,-,-,"$13,769",5,"$13,769",Feb 7,Dada Films,false
622,Sol LeWitt,-,-,-,"$13,753",2,"$13,146",May 7,Icarus Films,false
623,Inequality for All,-,-,-,"$13,738",103,"$1,205,273",Sep 27,RADiUS-TWC,false
624,Fifi Howls from Happiness,-,-,-,"$13,614",2,"$13,614",Aug 8,Music Box Films,false
625,War of the Worlds: Goliath,-,-,-,"$13,385",18,"$13,385",Mar 7,Barking Cow Media Group,false
626,A Long Way Down,-,-,-,"$13,347",5,"$13,347",Jul 11,Magnolia Pictures,false
627,The Punk Singer,-,-,-,"$13,338",24,"$122,742",Nov 29,IFC Films,false
628,Camp X-Ray,-,-,-,"$13,302",7,"$13,302",Oct 17,IFC Films,false
629,Days and Nights,-,-,-,"$13,243",1,"$13,243",Sep 26,IFC Films,false
630,The Pleasures of Being Out of Step,-,-,-,"$13,137",2,"$13,137",May 16,First Run,false
631,On Tour with Pina Bausch,-,-,-,"$13,062",2,"$18,016",Apr 4,Icarus Films,false
632,Alien Abduction,-,-,-,"$12,897",13,"$12,897",Apr 4,IFC Films,false
633,NightLights,-,-,-,"$12,848",6,"$21,147",Aug 29,Indican Pictures,false
634,"Coming Up Roses
2014 Re-release",-,-,-,"$12,835",4,"$20,567",Feb 14,Indican Pictures,false
635,Special ID,-,-,-,"$12,666",10,"$12,666",Mar 7,Well Go USA Entertainment,false
636,Bhopal: A Prayer for Rain,-,-,-,"$12,628",2,"$12,628",Nov 7,Revolver Entertainment,false
637,Boy Meets Girl,-,-,-,"$12,589",1,"$12,589",Aug 8,Carlotta Films,false
638,K2: Siren of the Himalayas,-,-,-,"$12,486",2,"$12,959",Aug 22,First Run,false
639,Fire in the Blood,-,-,-,"$12,398",4,"$28,994",Sep 6,International Film Circuit,false
640,Touch the Wall,-,-,-,"$12,156",2,"$12,156",Nov 28,-,false
641,Cousin Jules,-,-,-,"$12,147",3,"$29,337",Nov 29,The Cinema Guild,false
642,Wolves,-,-,-,"$12,139",12,"$12,139",Nov 14,Ketchup Entertainment,false
643,In No Great Hurry: 13 Lessons in Life with Saul Leiter,-,-,-,"$12,133",4,"$12,133",Jan 3,-,false
644,A Tale of Winter,-,-,-,"$12,047",3,"$23,268",Dec 19,Big World Pictures,false
645,The French Minister,-,-,-,"$12,027",1,"$12,027",Mar 21,IFC Films,false
646,"Queen Margot
2014 Re-release",-,-,-,"$12,005",1,"$12,005",May 9,Cohen Media Group,false
647,Is the Man Who Is Tall Happy?,-,-,-,"$11,801",15,"$137,042",Nov 22,IFC Films,false
648,Falcon Rising,-,-,-,"$11,774",10,"$11,774",Sep 5,Freestyle Releasing,false
649,Living Is Easy with Eyes Closed,-,-,-,"$11,600",1,"$11,600",Jun 27,Outsider Pictures,false
650,You're Not You,-,-,-,"$11,486",5,"$11,486",Oct 10,Entertainment One,false
651,The Great Invisible,-,-,-,"$11,428",5,"$11,428",Oct 29,RADiUS-TWC,false
652,The Final Member,-,-,-,"$11,428",10,"$11,428",Apr 18,Drafthouse Films,false
653,The Amazing Catfish,-,-,-,"$11,342",3,"$11,342",Jun 13,Strand Releasing,false
654,History of Jazz: Oxygen for the Ears,-,-,-,"$11,293",5,"$23,048",Oct 24,Indican Pictures,false
655,Dishkiyaoon,-,-,-,"$11,288",11,"$11,288",Mar 28,Eros International,false
656,Policeman,-,-,-,"$11,263",2,"$11,263",Jun 13,Corinth Films,false
657,PAY 2 PLAY: Democracy's High Stakes,-,-,-,"$11,021",2,"$11,021",Sep 5,-,false
658,The Players,-,-,-,"$10,854",50,"$10,854",Apr 4,The Weinstein Company,false
659,As It Is in Heaven,-,-,-,"$10,850",2,"$10,850",Jul 18,-,false
660,"Norte, the End of History",-,-,-,"$10,457",2,"$10,457",Jun 20,The Cinema Guild,false
661,Money for Nothing: Inside the Federal Reserve,-,-,-,"$10,426",5,"$88,045",Sep 6,-,false
662,American Promise,-,-,-,"$10,317",8,"$146,702",Oct 18,-,false
663,The Endless Summer,-,-,-,"$10,233",32,"$10,233",Jul 23,Monterey Media,false
664,Before I Disappear,-,-,-,"$10,078",5,"$10,078",Nov 28,IFC Films,false
665,Kabbalah Me,-,-,-,"$9,816",2,"$9,816",Aug 22,First Run,false
666,Marius,-,-,-,"$9,781",2,"$9,781",Jul 4,Kino Lorber,false
667,Stray Dogs,-,-,-,"$9,602",3,"$10,433",Sep 12,The Cinema Guild,false
668,"Contempt
2013 Re-release",-,-,-,"$9,577",2,"$43,763",Sep 6,Rialto Pictures,false
669,On the Other Side of the Tracks,-,-,-,"$9,572",50,"$9,572",Apr 4,The Weinstein Company,false
670,In the House of Flies,-,-,-,"$9,480",4,"$9,480",May 9,Parade Deck Films,false
671,Museum Hours,-,-,-,"$9,393",19,"$561,457",Jun 28,The Cinema Guild,false
672,Go for Sisters,-,-,-,"$9,388",12,"$70,495",Nov 8,Variance Films,false
673,Free the Mind,-,-,-,"$9,387",6,"$157,201",May 3,International Film Circuit,false
674,Radio Free Albemuth,-,-,-,"$9,365",10,"$9,365",Jun 27,Freestyle Releasing,false
675,Life of Riley,-,-,-,"$9,334",1,"$11,616",Oct 24,Kino Lorber,false
676,Honeymoon,-,-,-,"$9,318",3,"$9,318",Sep 12,Magnolia Pictures,false
677,The Sacrament,-,-,-,"$9,221",5,"$9,221",Jun 6,Magnolia Pictures,false
678,The Pervert's Guide to Ideology,-,-,-,"$8,921",4,"$67,966",Nov 1,Zeitgeist Films,false
679,"The Cabinet of Dr. Caligari
2014 Re-release",-,-,-,"$8,811",1,"$8,811",Oct 31,Kino Lorber,false
680,Fanny,-,-,-,"$8,735",2,"$8,735",Jul 25,Kino Lorber,false
681,Comet,-,-,-,"$8,623",8,"$8,623",Dec 5,IFC Films,false
682,The Mystery of Happiness,-,-,-,"$8,528",2,"$8,528",Sep 12,Strand Releasing,false
683,The Quitter,-,-,-,"$8,512",1,"$8,512",Sep 12,-,false
684,Canopy,-,-,-,"$8,462",5,"$8,462",Aug 29,Monterey Media,false
685,Almost Human,-,-,-,"$8,447",5,"$8,447",Feb 21,IFC Films,false
686,Red Hollywood,-,-,-,"$8,426",1,"$8,426",Aug 15,The Cinema Guild,false
687,"Love is in the Air
2013 Re-release",-,-,-,"$8,425",6,"$8,425",Jan 31,Focus World,false
688,Eternity: The Movie,-,-,-,"$8,350",1,"$8,350",Oct 17,Indican Pictures,false
689,Don Jon,-,-,-,"$8,321","2,422","$24,477,704",Sep 27,Relativity Media,false
690,The Empty Hours,-,-,-,"$8,244",3,"$8,244",Jul 11,Strand Releasing,false
691,Gladiators of Rome,-,-,-,"$8,201",11,"$8,201",Nov 11,Viva Pictures,false
692,Actress,-,-,-,"$8,104",4,"$19,365",Nov 7,The Cinema Guild,false
693,Next Year Jerusalem,-,-,-,"$8,093",2,"$8,093",May 16,First Run,false
694,Rigor Mortis,-,-,-,"$7,865",10,"$7,865",Jun 6,Well Go USA Entertainment,false
695,"Archipelago
2014 Re-release",-,-,-,"$7,791",1,"$7,791",Jun 27,Kino Lorber,false
696,Faith Connections,-,-,-,"$7,772",2,"$9,111",Sep 12,Kino Lorber,false
697,Come Back to Me,-,-,-,"$7,744",10,"$7,744",Jul 25,Freestyle Releasing,false
698,Iceman,-,-,-,"$7,679",6,"$7,679",Sep 19,Well Go USA Entertainment,false
699,Gringo Trails,-,-,-,"$7,611",2,"$8,349",Apr 19,Icarus Films,false
700,"Bad Blood
2013 Re-release",-,-,-,"$7,475",2,"$35,176",Nov 29,Carlotta Films,false
701,"The Little Bedroom
2014 Re-release",-,-,-,"$7,440",3,"$7,440",Sep 26,Cinema Libre Studio,false
702,Raze,-,-,-,"$7,429",2,"$7,429",Jan 10,IFC Films,false
703,Concerning Violence,-,-,-,"$7,241",2,"$12,680",Dec 5,Kino Lorber,false
704,I Am Ali,-,-,-,"$7,205",11,"$7,205",Oct 10,Focus World,false
705,The Strange Color of Your Body's Tears,-,-,-,"$7,182",3,"$7,182",Aug 29,Strand Releasing,false
706,ABCs of Death 2,-,-,-,"$7,171",17,"$7,171",Oct 31,Magnolia Pictures,false
707,Stage Fright,-,-,-,"$7,078",11,"$7,078",May 9,Magnolia Pictures,false
708,Plot for Peace,-,-,-,"$7,051",2,"$7,051",Oct 31,-,false
709,Camille Claudel 1915,-,-,-,"$6,941",4,"$35,296",Oct 16,Kino Lorber,false
710,Very Good Girls,-,-,-,"$6,940",9,"$6,940",Jul 25,Well Go USA Entertainment,false
711,The Olivia Experiment,-,-,-,"$6,866",6,"$15,122",Aug 22,Indican Pictures,false
712,"No God, No Master",-,-,-,"$6,786",5,"$6,796",Mar 28,Monterey Media,false
713,Before You Know It,-,-,-,"$6,717",3,"$6,717",May 30,The Film Collaborative,false
714,Will You Still Love Me Tomorrow?,-,-,-,"$6,694",3,"$6,694",Jan 17,Film Movement,false
715,Pioneer,-,-,-,"$6,611",3,"$6,871",Dec 5,Magnolia Pictures,false
716,Aatsinki: The Story of Arctic Cowboys,-,-,-,"$6,601",2,"$6,601",Jan 24,Argot Pictures,false
717,Life of a King,-,-,-,"$6,547",16,"$6,547",Jan 17,Millennium Entertainment,false
718,Jews of Egypt,-,-,-,"$6,505",2,"$6,505",Mar 28,ArtMattan Productions,false
719,Revenge of the Mekons,-,-,-,"$6,487",3,"$11,861",Oct 29,Music Box Films,false
720,Magnificent Desolation: Walking on the Moon 3D,-,-,-,"$6,438",82,"$34,137,524",Sep 23,IMAX,false
721,The Adventurer: The Curse of the Midas Box,-,-,-,"$6,399",82,"$6,399",Jan 10,The Film Arcade,false
722,The Christmas Candle,-,-,-,"$6,218",392,"$2,258,620",Nov 15,EchoLight Studios,false
723,The Immortalists,-,-,-,"$6,117",3,"$9,331",Nov 26,GathrFilms,false
724,Love & Air Sex,-,-,-,"$6,047",1,"$6,047",Feb 7,Tribeca Film,false
725,Life Partners,-,-,-,"$6,027",3,"$8,265",Dec 5,Magnolia Pictures,false
726,Cavemen,-,-,-,"$5,948",12,"$5,948",Feb 7,Well Go USA Entertainment,false
727,Gang of Ghosts,-,-,-,"$5,906",20,"$5,906",Mar 21,Eros International,false
728,The Strange Little Cat,-,-,-,"$5,885",1,"$5,885",Aug 1,-,false
729,Infliction,-,-,-,"$5,875",2,"$5,875",Mar 16,Fox Trail Productions,false
730,The Bride Wore Black,-,-,-,"$5,868",2,"$44,566",Nov 4,The Film Desk,false
731,The Family,-,-,-,"$5,857","3,091","$36,918,811",Sep 13,Relativity Media,false
732,"2 Autumns, 3 Winters",-,-,-,"$5,819",1,"$5,819",Jun 6,Film Movement,false
733,The Devil's Hand,-,-,-,"$5,746",17,"$5,746",Oct 10,Roadside Attractions,false
734,Papirosen,-,-,-,"$5,658",1,"$5,658",Jan 24,Film Movement,false
735,Kid Cannabis,-,-,-,"$5,565",1,"$5,565",Apr 18,Well Go USA Entertainment,false
736,Gabrielle,-,-,-,"$5,534",1,"$5,534",Apr 18,Entertainment One,false
737,Flex Is Kings,-,-,-,"$5,418",1,"$5,418",Apr 4,-,false
738,The Only Real Game,-,-,-,"$5,384",1,"$5,384",Mar 7,The Only Real Game Movie,false
739,The Selfish Giant,-,-,-,"$5,352",6,"$12,189",Dec 20,IFC Films,false
740,At Berkeley,-,-,-,"$5,254",6,"$31,736",Nov 8,Zipporah Films,false
741,Return to Nuke 'Em High Volume 1,-,-,-,"$5,122",1,"$5,122",Jan 10,Anchor Bay Films,false
742,The Sleepwalker,-,-,-,"$5,012",1,"$5,012",Nov 21,IFC Films,false
743,Inside the Mind of Leonardo,-,-,-,"$4,909",5,"$10,600",Dec 19,Submarine Deluxe,false
744,The Worst Movie Ever!,-,-,-,"$4,907",2,"$25,206",Aug 19,Driving With Our Eyes Shut,false
745,Nothing Bad Can Happen,-,-,-,"$4,870",8,"$4,870",Jun 27,Drafthouse Films,false
746,"Half The Road: The Passion, Pitfalls & Power of Women's Professional Cycling",-,-,-,"$4,783",2,"$4,783",Apr 18,First Run,false
747,Death Metal Angola,-,-,-,"$4,703",1,"$4,674",Nov 7,The Vladar Company,false
748,Short Term 12,-,-,-,"$4,593",75,"$1,013,100",Aug 23,Cinedigm Entertainment Group,false
749,Smiling Through the Apocalypse,-,-,-,"$4,560",1,"$4,560",Sep 12,First Run,false
750,"Unrelated
2014 Re-release",-,-,-,"$4,529",1,"$4,529",Jun 27,Kino Lorber,false
751,The Truth About Emanuel,-,-,-,"$4,404",11,"$4,404",Jan 10,Tribeca Film,false
752,Anna,-,-,-,"$4,288",15,"$4,288",Jun 6,Vertical Entertainment,false
753,Manuscripts Don't Burn,-,-,-,"$4,279",2,"$6,295",Jul 25,Kino Lorber,false
754,Free the Nipple,-,-,-,"$4,198",1,"$4,198",Dec 12,IFC Films,false
755,What's in a Name?,-,-,-,"$4,160",12,"$8,111",Dec 13,Under The Milky Way,false
756,Thunder and the House of Magic,-,-,-,"$4,091",10,"$4,091",Sep 5,Shout! Factory,false
757,Justice Is Mind,-,-,-,"$4,046",1,"$14,360",Aug 18,The Ashton Times,false
758,Puella Magi Madoka Magica the Movie Part III: The Rebellion Story,-,-,-,"$4,013",76,"$375,627",Dec 3,Eleven Arts,false
759,Maidan,-,-,-,"$3,909",1,"$3,909",Dec 12,The Cinema Guild,false
760,Beyond Outrage,-,-,-,"$3,878",1,"$3,878",Jan 3,Magnolia Pictures,false
761,Swim Little Fish Swim,-,-,-,"$3,877",2,"$3,877",Sep 19,Under The Milky Way,false
762,Hollidaysburg,-,-,-,"$3,861",1,"$3,861",Sep 19,Starz Digital Media,false
763,More Than Honey,-,-,-,"$3,767",7,"$79,772",Jun 12,Kino Lorber,false
764,The Word,-,-,-,"$3,648",1,"$3,648",Mar 14,Scarlet Sky Productions,false
765,Stop The Pounding Heart,-,-,-,"$3,642",1,"$3,642",Sep 19,Big World Pictures,false
766,Hide Your Smiling Faces,-,-,-,"$3,576",1,"$3,576",Mar 28,Tribeca Film,false
767,Evolution of a Criminal,-,-,-,"$3,568",1,"$3,568",Oct 10,The Film Collaborative,false
768,Locker 13,-,-,-,"$3,496",3,"$3,496",Mar 28,Brothers' Ink Productions,false
769,The Hacker Wars,-,-,-,"$3,470",1,"$3,470",Oct 17,Vitagraph Films,false
770,Let the Fire Burn,-,-,-,"$3,451",9,"$64,489",Oct 2,Zeitgeist Films,false
771,Aftermath,-,-,-,"$3,451",1,"$3,451",Nov 28,Freestyle Releasing,false
772,"Life's a Breeze
2014 Re-release",-,-,-,"$3,450",2,"$3,450",Sep 19,Magnolia Pictures,false
773,"Little Fugitive
2013 Re-release",-,-,-,"$3,384",2,"$29,505",Feb 1,-,false
774,Age of Uprising: The Legend of Michael Kohlhaas,-,-,-,"$3,313",4,"$3,313",May 30,Music Box Films,false
775,Linsanity,-,-,-,"$3,237",16,"$302,645",Oct 4,Ketchup Entertainment,false
776,Goodbye to All That,-,-,-,"$3,201",3,"$16,986",Dec 17,IFC Films,false
777,Oldboy,-,-,-,"$3,134",583,"$2,193,658",Nov 27,FilmDistrict,false
778,The Girl on the Train,-,-,-,"$3,124",2,"$3,124",Jul 4,Monterey Media,false
779,Northern Lights,-,-,-,"$3,121",2,"$9,453",Sep 20,-,false
780,Showrunners,-,-,-,"$3,100",1,"$3,100",Oct 31,Submarine Deluxe,false
781,What Now? Remind Me,-,-,-,"$3,089",1,"$3,089",Aug 8,The Cinema Guild,false
782,Fatal Assistance,-,-,-,"$3,000",1,"$3,000",Feb 28,-,false
783,Mississippi Mermaid,-,-,-,"$2,914",1,"$33,216",Jul 10,The Film Desk,false
784,V/H/S Viral,-,-,-,"$2,756",5,"$2,756",Nov 21,Magnolia Pictures,false
785,"Black Out
2014 Re-release",-,-,-,"$2,734",10,"$2,734",Feb 21,Doppelganger Releasing,false
786,Tip Top,-,-,-,"$2,732",1,"$6,050",Dec 12,Kino Lorber,false
787,The Lovely Month of May,-,-,-,"$2,689",3,"$55,038",Sep 13,Icarus Films,false
788,Mercedes Sosa: The Voice of Latin America,-,-,-,"$2,648",1,"$2,648",Jan 24,First Run,false
789,Refuge,-,-,-,"$2,631",1,"$2,631",Mar 28,Strand Releasing,false
790,Indigo Children,-,-,-,"$2,621",1,"$2,621",Jan 17,Striped Entertainment,false
791,Jake Squared,-,-,-,"$2,592",1,"$2,592",Aug 15,Freestyle Releasing,false
792,McCanick,-,-,-,"$2,572",8,"$2,572",Mar 21,Well Go USA Entertainment,false
793,"If You Don't, I Will",-,-,-,"$2,569",1,"$9,719",Dec 17,Film Movement,false
794,The Wait,-,-,-,"$2,480",3,"$2,480",Jan 10,Monterey Media,false
795,The Protector 2,-,-,-,"$2,463",1,"$2,463",May 2,Magnolia Pictures,false
796,To Die Is Hard,-,-,-,"$2,443",1,"$5,129",Dec 17,Driving With Our Eyes Shut,false
797,Evergreen: The Road to Legalization,-,-,-,"$2,363",3,"$2,363",Jun 13,First Run,false
798,Moebius,-,-,-,"$2,340",1,"$2,340",Aug 1,Film Movement,false
799,Design is One: Lella & Massimo Vignelli,-,-,-,"$2,308",1,"$16,386",Oct 11,First Run,false
800,"Trouble Every Day
2013 Re-release",-,-,-,"$2,240",2,"$9,189",Oct 11,The Film Desk,false
801,Missionary,-,-,-,"$2,120",10,"$2,120",Oct 31,Freestyle Releasing,false
802,A Grin Without A Cat,-,-,-,"$2,112",1,"$43,616",May 1,Icarus Films,false
803,The Wild Child,-,-,-,"$2,108",2,"$65,051",Nov 7,The Film Desk,false
804,The Right Kind of Wrong,-,-,-,"$2,098",1,"$2,098",Mar 14,Magnolia Pictures,false
805,Far from Vietnam,-,-,-,"$2,025",1,"$8,132",Aug 28,Icarus Films,false
806,Algorithms,-,-,-,"$2,021",1,"$2,021",Oct 17,First Run,false
807,La Camioneta: The Journey of One American School Bus,-,-,-,"$1,872",8,"$18,558",May 31,Follow Your Nose Films,false
808,Here Comes the Devil,-,-,-,"$1,829",2,"$4,534",Dec 13,Magnolia Pictures,false
809,Two-Bit Waltz,-,-,-,"$1,804",3,"$2,540",Oct 24,Monterey Media,false
810,Austenland,-,-,-,"$1,730",274,"$2,159,041",Aug 16,Sony Pictures Classics,false
811,Mr. Pip,-,-,-,"$1,714",10,"$1,714",Nov 7,Freestyle Releasing,false
812,More Than the Rainbow,-,-,-,"$1,677",1,"$1,677",May 2,First Run,false
813,"The Wicker Man
2013 Re-release",-,-,-,"$1,666",14,"$60,891",Sep 27,Rialto Pictures,false
814,Summer in February,-,-,-,"$1,624",1,"$1,624",Jan 17,Tribeca Film,false
815,The End of Time,-,-,-,"$1,611",1,"$4,375",Nov 29,First Run,false
816,Paradise: Hope,-,-,-,"$1,600",3,"$6,701",Dec 6,Strand Releasing,false
817,Harry Dean Stanton: Partly Fiction,-,-,-,"$1,592",4,"$23,959",Sep 13,Adopt Films,false
818,Rhymes for Young Ghouls,-,-,-,"$1,529",3,"$1,529",Oct 24,Monterey Media,false
819,Postman Pat: The Movie,-,-,-,"$1,519",2,"$1,519",Jun 27,Shout! Factory,false
820,The Last Days on Mars,-,-,-,"$1,513",13,"$24,084",Dec 6,Magnolia Pictures,false
821,Souldier,-,-,-,"$1,500",2,"$1,500",Feb 21,Parade Deck Films,false
822,Ragnarok,-,-,-,"$1,369",2,"$1,369",Aug 22,Magnolia Pictures,false
823,People of a Feather,-,-,-,"$1,194",1,"$5,677",Nov 8,First Run,false
824,The Tower,-,-,-,"$1,117",1,"$1,117",Nov 7,Music Box Films,false
825,Le Amiche,-,-,-,"$1,117",1,"$68,167",Jun 18,The Film Desk,false
826,Anything for Alice,-,-,-,"$1,092",1,"$1,092",Dec 17,Rialto Pictures,false
827,We Are the Giant,-,-,-,"$1,088",2,"$1,088",Dec 12,Music Box Films,false
828,The Butterfly Room,-,-,-,"$1,081",1,"$1,081",Apr 11,-,false
829,Viola,-,-,-,"$1,042",2,"$21,818",Jul 12,The Cinema Guild,false
830,Demi-soeur,-,-,-,$943,1,$943,Feb 7,Rialto Pictures,false
831,A People Uncounted,-,-,-,$930,1,$930,May 16,First Run,false
832,The Color Wheel,-,-,-,$839,3,"$19,001",May 18,-,false
833,"Jackpot
2014 Re-release",-,-,-,$806,2,$806,Jun 27,Doppelganger Releasing,false
834,Grand départ,-,-,-,$677,1,$677,May 23,Rialto Pictures,false
835,"Summer
2011 Re-release",-,-,-,$667,2,"$43,839",Jun 9,The Film Desk,false
836,Jamel Shabazz Street Photographer,-,-,-,$614,2,"$17,992",Aug 2,-,false
837,The Trials of Muhammad Ali,-,-,-,$611,10,"$59,081",Aug 23,Kino Lorber,false
838,God Loves Uganda,-,-,-,$552,5,"$51,229",Oct 11,Variance Films,false
839,An Oversimplification of Her Beauty,-,-,-,$494,4,"$71,906",Apr 26,Variance Films,false
840,The Last Time I Saw Macao,-,-,-,$454,1,"$6,095",Sep 13,The Cinema Guild,false
841,Skinless,-,-,-,$418,1,$400,Mar 8,Phantom Pain Films,false
842,Four Adventures of Reinette and Mirabelle,-,-,-,$407,1,"$22,039",Jul 20,The Film Desk,false
843,You Ain't Seen Nothin' Yet,-,-,-,$402,3,"$18,929",Jun 7,Kino Lorber,false
844,Finding Mr. Right,-,-,-,$366,3,"$6,945",Nov 8,China Lion Film Distribution,false
845,Computer Chess,-,-,-,$329,9,"$102,041",Jul 17,Kino Lorber,false
846,Dear Mr. Watterson,-,-,-,$276,9,"$23,899",Nov 15,Submarine Deluxe,false
847,Big Sur,-,-,-,$203,13,"$37,466",Nov 1,Ketchup Entertainment,false
