Rank,Release,Genre,Budget,Running Time,Gross,Theaters,Total Gross,Release Date,Distributor,Estimated
862,Dark River,-,-,-,"$7,714",2,"$7,714",Jun 29,FilmRise,false
863,Legend of the Mountain,-,-,-,"$7,640",2,"$7,640",Feb 2,Kino Lorber,false
864,Spettacolo,-,-,-,"$7,452",5,"$32,494",Sep 8,Grasshopper Film,false
865,The Lodgers,-,-,-,"$7,362",17,"$7,362",Feb 23,-,false
866,Shoah: Four Sisters,-,-,-,"$7,323",3,"$7,323",Nov 14,Cohen Media Group,false
867,Tall: The American Skyscraper and Louis Sullivan,-,-,-,"$7,216",1,"$7,216",Jan 19,The Cinema Guild,false
868,Painless,-,-,-,"$7,082",2,"$7,082",Sep 21,Indican Pictures,false
869,Defining Hope,-,-,-,"$7,080",2,"$15,788",Nov 3,GathrFilms,false
870,In Echo Park,-,-,-,"$7,072",2,"$7,072",Oct 12,Indican Pictures,false
871,This is Congo,-,-,-,"$7,051",2,"$7,051",Jun 29,Abramorama,false
872,In the Land of Pomegranates,-,-,-,"$7,014",1,"$7,014",Jan 5,First Run,false
873,On the Beach at Night Alone,-,-,-,"$6,986",3,"$37,489",Nov 17,The Cinema Guild,false
874,Duck Butter,-,-,-,"$6,877",2,"$6,877",Apr 27,The Orchard,false
875,Ex Libris: New York Public Library,-,-,-,"$6,836",15,"$158,192",Sep 13,Zipporah Films,false
876,Calling All Earthlings,-,-,-,"$6,756",1,"$6,756",Jun 29,-,false
877,A Whale of a Tale,-,-,-,"$6,747",1,"$6,747",Aug 17,Fine Line Media,false
878,An Evening with Beverly Luff Linn,-,-,-,"$6,701",16,"$6,701",Oct 19,The Film Arcade,false
879,School of Life,-,-,-,"$6,300",2,"$6,300",Sep 7,Distrib Films,false
880,Of Fathers and Sons,-,-,-,"$6,271",6,"$12,579",Nov 16,Kino Lorber,false
881,The Quake,-,-,-,"$6,235",7,"$6,235",Dec 14,Magnolia Pictures,false
882,One Last Thing,-,-,-,"$6,232",151,"$6,232",Jun 13,Fathom Events,false
883,Women Like Us,-,-,-,"$6,072",3,"$25,859",Sep 7,GathrFilms,false
884,Chavela,-,-,-,"$6,013",14,"$148,666",Oct 4,Music Box Films,false
885,I Am MLK Jr.,-,-,-,"$5,918",2,"$5,918",May 3,GathrFilms,false
886,Aida's Secrets,-,-,-,"$5,753",9,"$98,468",Oct 20,Music Box Films,false
887,Bill Nye: Science Guy,-,-,-,"$5,651",9,"$74,909",Oct 27,PBS Distribution,false
888,Dolores,-,-,-,"$5,638",33,"$555,309",Sep 1,PBS Distribution,false
889,Are We Not Cats,-,-,-,"$5,518",2,"$5,518",Feb 23,-,false
890,Cuban Food Stories,-,-,-,"$5,434",1,"$5,434",Aug 10,First Run,false
891,"Distant Voices, Still Lives
2018 Re-release",-,-,-,"$5,234",1,"$5,234",Aug 31,Arrow Films,false
892,Postcards from London,-,-,-,"$5,213",1,"$5,312",Nov 9,Strand Releasing,false
893,In Searching,-,-,-,"$5,210",2,"$5,210",Nov 9,Indican Pictures,false
894,12 Days,-,-,-,"$5,204",2,"$5,204",Mar 16,Distrib Films,false
895,Intersection,-,-,-,"$5,116",2,"$5,116",Jun 15,Indican Pictures,false
896,Notes on an Appearance,-,-,-,"$5,065",2,"$5,065",Aug 17,Grasshopper Film,false
897,The Texture of Falling,-,-,-,"$5,010",1,"$5,010",Jun 1,-,false
898,Social Animals,-,-,-,"$5,007",75,"$5,007",Jun 1,Vertical Entertainment,false
899,An L.A. Minute,-,-,-,"$5,004",3,"$5,004",Aug 24,Strand Releasing,false
900,"Edward II
2018 Re-release",-,-,-,"$4,826",1,"$4,826",May 4,Film Movement,false
901,Status Update,-,-,-,"$4,764",75,"$4,764",Mar 30,Vertical Entertainment,false
902,Wonderstruck,-,-,-,"$4,714",261,"$1,060,377",Oct 20,Roadside Attractions,false
903,The Other Side of Everything,-,-,-,"$4,685",2,"$4,685",Jul 13,Icarus Films,false
904,The Long Dumb Road,-,-,-,"$4,667",1,"$4,667",Nov 9,The Film Arcade,false
905,Kangaroo,-,-,-,"$4,547",2,"$4,547",Jan 19,Abramorama,false
906,Kickboxer: Retaliation,-,-,-,"$4,537",10,"$4,537",Jan 26,Well Go USA Entertainment,false
907,Never Look Away,-,-,-,"$4,536",122,"$1,304,042",Nov 30,Sony Pictures Classics,false
908,Weightless,-,-,-,"$4,461",3,"$4,461",Nov 9,Great Point Media,false
909,The Peacemaker,-,-,-,"$4,400",1,"$4,400",Feb 9,-,false
910,"Miss Kiet's Children
2017 Re-release",-,-,-,"$4,366",2,"$9,384",Dec 13,Icarus Films,false
911,Stella's Last Weekend,-,-,-,"$4,215",4,"$4,215",Oct 12,Paladin,false
912,The Party's Just Beginning,-,-,-,"$4,145",10,"$4,145",Dec 7,The Orchard,false
913,Frank and Ava,-,-,-,"$4,009",3,"$18,829",Dec 7,Hannover House,false
914,Armed,-,-,-,"$3,948",10,"$3,948",Sep 14,GVN Releasing,false
915,American Dresser,-,-,-,"$3,895",11,"$3,895",Sep 21,Cinedigm Entertainment Group,false
916,Nocturama,-,-,-,"$3,866",90,"$30,157",Aug 11,Grasshopper Film,false
917,Porto,-,-,-,"$3,863",2,"$15,126",Nov 17,Kino Lorber,false
918,Cocote,-,-,-,"$3,815",2,"$3,815",Aug 3,Grasshopper Film,false
919,Félicité,-,-,-,"$3,754",5,"$12,433",Oct 27,Strand Releasing,false
920,Nelly,-,-,-,"$3,751",2,"$3,751",Sep 7,Cinema Libre Studio,false
921,The Family,-,-,-,"$3,696",2,"$3,696",Aug 3,Film Movement,false
922,Fourplay,-,-,-,"$3,550",2,"$3,550",Mar 30,Parade Deck Films,false
923,Brimstone & Glory,-,-,-,"$3,501",8,"$32,059",Oct 27,Oscilloscope,false
924,"The Citizen
2018 Re-release",-,-,-,"$3,495",1,"$3,495",Jul 6,ArtMattan Productions,false
925,Under the Wire,-,-,-,"$3,429",2,"$3,429",Nov 16,Abramorama,false
926,Followers,-,-,-,"$3,350",10,"$3,350",Mar 23,Cinedigm Entertainment Group,false
927,"Tom of Finland
2018 Re-release",-,-,-,"$3,314",1,"$3,314",Feb 23,GathrFilms,false
928,Song Of Granite,-,-,-,"$3,294",7,"$16,182",Nov 15,Oscilloscope,false
929,At First Light,-,-,-,"$3,292",5,"$3,292",Sep 28,Entertainment One,false
930,Game Changers,-,-,-,"$3,142",1,"$3,142",Jun 29,Ammo Content,false
931,Hot to Trot,-,-,-,"$3,133",1,"$3,133",Aug 24,First Run,false
932,Over the Limit,-,-,-,"$3,124",2,"$3,243",Oct 12,Film Movement,false
933,Living Proof,-,-,-,"$2,964",2,"$9,512",Sep 8,GathrFilms,false
934,The Paris Opera,-,-,-,"$2,826",9,"$55,482",Oct 18,Film Movement,false
935,Nana,-,-,-,"$2,784",1,"$2,784",Apr 13,-,false
936,Straight Into a Storm,-,-,-,"$2,684",1,"$2,684",Jun 15,Abramorama,false
937,ACORN and the Firestorm,-,-,-,"$2,621",1,"$2,621",Apr 6,First Run,false
938,Kingsman: The Golden Circle,-,-,-,"$2,608","4,038","$100,229,647",Sep 22,Twentieth Century Fox,false
939,El Pacto,-,-,-,"$2,488",10,"$2,488",Oct 26,Sony Pictures Entertainment (SPE),false
940,The Second Time Around,-,-,-,"$2,461",1,"$3,837",Nov 30,First Run,false
941,Charged: The Eduardo Garcia Story,-,-,-,"$2,436",3,"$15,920",Oct 4,GathrFilms,false
942,The Swan,-,-,-,"$2,367",2,"$2,367",Aug 10,Synergetic Distribution,false
943,Shadowman,-,-,-,"$2,356",4,"$13,498",Dec 1,Film Movement,false
944,Forever,-,-,-,"$2,295",1,"$31,502",Sep 12,Icarus Films,false
945,10x10,-,-,-,"$2,263",10,"$2,263",Apr 13,Vertical Entertainment,false
946,A Wizard's Tale,-,-,-,"$2,150",10,"$2,150",Sep 14,Blue Fox Entertainment,false
947,Escapes,-,-,-,"$2,066",4,"$17,778",Jul 28,Grasshopper Film,false
948,The Cage Fighter,-,-,-,"$2,027",2,"$3,392",Feb 2,IFC Films,false
949,In Search of Fellini,-,-,-,"$1,976",3,"$12,772",Sep 15,-,false
950,Signature Move,-,-,-,"$1,942",2,"$31,551",Sep 29,Newcity,false
951,Last Men in Aleppo,-,-,-,"$1,941",5,"$14,637",May 5,Grasshopper Film,false
952,From the East,-,-,-,"$1,935",1,"$8,540",Apr 17,Icarus Films,false
953,West Of The Jordan River,-,-,-,"$1,926",1,"$1,926",Jan 26,Kino Lorber,false
954,"The Fencer
2016 Re-release",-,-,-,"$1,881",7,"$95,952",Jul 21,CFI Releasing,false
955,Permanent,-,-,-,"$1,856",8,"$12,847",Dec 15,Magnolia Pictures,false
956,Finding Happiness,-,-,-,"$1,841",1,"$1,841",Apr 6,GathrFilms,false
957,The Thousand Faces of Dunjia,-,-,-,"$1,809",27,"$122,865",Dec 15,Well Go USA Entertainment,false
958,The Lost Village,-,-,-,"$1,780",1,"$1,780",Oct 19,First Run,false
959,An Actor Prepares,-,-,-,"$1,743",25,"$1,743",Aug 31,Gravitas Ventures,false
960,Tournament,-,-,-,"$1,502",1,"$4,942",Oct 12,GathrFilms,false
961,That Way Madness Lies...,-,-,-,"$1,447",2,"$1,447",Dec 14,First Run,false
962,Marrowbone,-,-,-,"$1,377",7,"$1,377",Apr 13,Magnolia Pictures,false
963,Beauty and the Beholder,-,-,-,"$1,368",1,"$1,368",Oct 26,Reel One Entertainment,false
964,Columbus,-,-,-,"$1,363",63,"$1,017,107",Aug 4,-,false
965,I Still See You,-,-,-,"$1,359",10,"$1,359",Oct 12,Lionsgate,false
966,"Hare Krishna! The Mantra, the Movement and the Swami Who Started It
2017 Re-release",-,-,-,"$1,332",1,"$19,278",Aug 10,GathrFilms,false
967,Guy,-,-,-,"$1,319",2,"$1,319",Dec 14,Distrib Films,false
968,Altered Perception,-,-,-,"$1,259",10,"$1,259",May 4,Cinedigm Entertainment Group,false
969,"Two Men Went to War
2018 Re-release",-,-,-,"$1,227",1,"$1,227",May 25,Indican Pictures,false
970,Under the Turban,-,-,-,"$1,190",1,"$1,190",Apr 25,GathrFilms,false
971,Henchmen,-,-,-,"$1,172",3,"$1,469",Dec 7,Entertainment One,false
972,Bronx Gothic,-,-,-,"$1,154",4,"$27,151",Jul 14,Grasshopper Film,false
973,Invisible Hands,-,-,-,"$1,034",1,"$1,034",Nov 23,First Run,false
974,Gangsterdam,-,-,-,$954,1,$954,Sep 19,Distrib Films,false
975,30 Years of Garbage: The Garbage Pail Kids Story,-,-,-,$935,2,"$27,739",Aug 11,Indican Pictures,false
976,"BOSTON: An American Running Story
2017 Re-release",-,-,-,$863,1,"$19,499",Aug 22,GathrFilms,false
977,Bad Lucky Goat,-,-,-,$835,4,"$5,088",Oct 13,Film Movement,false
978,"The Breadwinner
2018 Re-release",-,-,-,$834,1,$834,Apr 13,GathrFilms,false
979,33 & Beyond: The Royal Art of Freemasonry,-,-,-,$820,1,"$16,533",Oct 13,GathrFilms,false
980,TVTV: Video Revolutionaries,-,-,-,$812,1,$812,Oct 19,First Run,false
981,The Ghosts of Johnson Woods,-,-,-,$810,2,"$3,000",Dec 2,Driving With Our Eyes Shut,false
982,The Lovely Month of May,-,-,-,$620,3,"$55,038",Sep 13,Icarus Films,false
983,To Die Is Hard,-,-,-,$580,1,"$5,129",Dec 17,Driving With Our Eyes Shut,false
984,Higher Power,-,-,-,$528,3,$528,May 11,Magnolia Pictures,false
985,Nostalgia for the Light,-,-,-,$452,6,"$163,962",Jan 13,Icarus Films,false
986,The Legend of Hallowaiian,-,-,-,$451,20,$451,Oct 19,Viva Pictures,false
987,Midget Zombie Takeover,-,-,-,$402,3,"$11,006",Feb 8,Driving With Our Eyes Shut,false
988,Rat Film,-,-,-,$302,4,"$35,195",Sep 15,The Cinema Guild,false
989,Around India with a Movie Camera,-,-,-,$288,1,"$10,389",Nov 30,Icarus Films,false
990,Far from Vietnam,-,-,-,$187,1,"$8,132",Aug 28,Icarus Films,false
991,Tosca's Kiss,-,-,-,$155,2,"$18,236",Jun 6,Icarus Films,false
992,"A Man Vanishes
2012 Re-release",-,-,-,$154,2,"$6,201",Nov 15,Icarus Films,false
993,Realms,-,-,-,$147,3,$147,Sep 7,The Film Arcade,false
