Brand                   ,Description                                                          ,Catérogie   ,Format (petit)         ,Prix Total ,Prix unitaire ,Format (grand)     ,Prix Total ,Prix unitaire ,URL
Maple Lodge             ,Poitrine de poulet halal fumée tranchée 200 g                        ,charcuterie ,unité (200g)           ,4.99       ,2.495         ,caisse (12x200g)   ,44.99      ,1.875         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/poulet-et-dinde/poitrine-de-poulet-fume-et-tranchee-maple-lodge-36107/
Mustafa                 ,Poitrine de poulet tranchée halal 180 g                              ,charcuterie ,unité (180g)           ,4.99       ,2.772         ,caisse (24x180g)   ,96.99      ,2.245         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/charcuterie-halal/poitrine-de-poulet-halal-tranchee-mustafa-37303/
Delstar                 ,Poitrine de viande fumée tranchée 125 g x4                           ,charcuterie ,unité (1X4X125g)       ,12.69      ,1269.0        ,caisse (12X4X125g) ,141.99     ,2.367         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/viande-fumee/poitrine-de-viande-fumee-tranchee-delstar-22963/
Sardo                   ,Poivrons doux grillés sur le feu 250 ml                              ,charcuterie ,unité (250ml)          ,4.19       ,1.676         ,caisse (12X250ml)  ,36.99      ,1.233         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/pret-a-manger/antipasti/poivrons-doux-grilles-sur-le-feu-sardo-27670/
Plaisirs Gastronomiques ,Porc effiloché 400 g                                                 ,charcuterie ,unité (400g)           ,6.99       ,1.748         ,caisse (8x400g)    ,55.99      ,1.75          ,https://www.mayrand.ca/fr/nos-produits/charcuterie/pret-a-manger/mets-prepare/porc-effiloche-plaisirs-gastronomiques-28562/
Casa Italia             ,Porchetta piquante                                                   ,charcuterie ,"unité (env. 3,5 kg)"  ,18.49      ,0.528         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/charcuterie/porc/porchetta-piquante-casa-italia-35961/
Plaisirs Gastronomiques ,Poulet au beurre 420 g                                               ,charcuterie ,unité (420g)           ,7.99       ,1.902         ,caisse (8x420g)    ,63.99      ,1.904         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/pret-a-manger/mets-prepare/poulet-au-beurre-plaisirs-gastronomiques-28564/
Brandt                  ,Poulet fumé 1 kg                                                     ,charcuterie ,unité (env. 1 kg)      ,15.49      ,1.549         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/charcuterie/poulet-et-dinde/poulet-fumee-brandt-00215/
Maple Lodge             ,Poulet genre bacon 375 g                                             ,charcuterie ,unité (375g)           ,4.99       ,1.331         ,caisse (12X375g)   ,50.99      ,1.133         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/bacon-et-pancetta/bacon-poulet-regulier-maple-lodge-36128/
Not available           ,"Poulet rôti du Québec 1,150 kg"                                     ,charcuterie ,unité (1un)            ,8.99       ,8.99          ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/pret-a-cuisiner/poulet-roti-1150g--58100/
Rea                     ,Prosciuttini doux 450 g                                              ,charcuterie ,"unité (env. 0,45 kg)" ,34.99      ,7.776         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/charcuterie/prosciutto/prosciuttini-doux-rea-40216/
Rea                     ,Prosciuttini fort 450 g                                              ,charcuterie ,"unité (env. 0,45 kg)" ,34.99      ,7.776         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/charcuterie/prosciutto/prosciuttini-fort-rea-40217/
Leon                    ,"Prosciutto cotto italien 7,5 kg"                                    ,charcuterie ,"unité (env. 7,5 kg)"  ,21.99      ,0.293         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/charcuterie/prosciutto/prosciutto-cotto-italien-leon-36683/
Piaceri d'Italia        ,Prosciutto cru tranché 100 g                                         ,charcuterie ,unité (100g)           ,6.29       ,6.29          ,caisse (10X100g)   ,47.99      ,4.799         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/prosciutto/prosciutto-cru-tranche-piaceri-ditalia-26657/
Casa Italia             ,Prosciutto désossé entier 4 kg                                       ,charcuterie ,unité (env. 4 kg)      ,18.79      ,0.47          ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/charcuterie/prosciutto/prosciutto-desosse-entier-casa-italia-02469/
San Daniele             ,Prosciutto en cubes 125 g                                            ,charcuterie ,unité (125g)           ,5.49       ,4.392         ,caisse (12x125g)   ,57.99      ,3.866         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/prosciutto/prosciutto-en-cube-san-daniele-10507/
Cortina                 ,Prosciutto entier 5 kg                                               ,charcuterie ,unité (env. 5 kg)      ,20.99      ,0.42          ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/charcuterie/prosciutto/prosciutto-cortina-cortina-36685/
Negroni                 ,Prosciutto entier 5 kg                                               ,charcuterie ,unité (env. 5 kg)      ,19.99      ,0.4           ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/charcuterie/prosciutto/prosciutto-entier-negroni-22953/
Mastro                  ,Prosciutto extra maigre 6 kg                                         ,charcuterie ,unité (env. 6 kg)      ,11.27      ,0.188         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/charcuterie/prosciutto/prosciutto-cotto-extra-maigre-mastro-10508/
San Daniele             ,Prosciutto fumé tranché 125 g                                        ,charcuterie ,unité (125g)           ,6.49       ,5.192         ,caisse (18x125g)   ,108.99     ,4.844         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/prosciutto/prosciutto-fume-et-tranche-san-daniele-16716/
Johnny                  ,"Prosciutto sec 4,4 kg"                                              ,charcuterie ,"unité (env. 4,4 kg)"  ,16.99      ,0.386         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/charcuterie/prosciutto/prosciutto-sec-johnny-20776/
San Daniele             ,Prosciutto sec argenté entier 5 kg                                   ,charcuterie ,unité (env. 5 kg)      ,13.97      ,0.279         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/charcuterie/prosciutto/prosciutto-sec-argente-entier-san-daniele-18709/
San Daniele             ,Prosciutto tranché 100 g                                             ,charcuterie ,unité (100g)           ,5.99       ,5.99          ,caisse (18x100g)   ,90.99      ,5.055         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/prosciutto/prosciutto-tranche-san-daniele-37413/
Casa Italia             ,Prosciutto tranché 125 g                                             ,charcuterie ,unité (125g)           ,5.49       ,4.392         ,caisse (12x125g)   ,58.99      ,3.933         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/prosciutto/prosciutto-tranche-casa-italia-18441/
Nostrano                ,Prosciutto tranché 125 g                                             ,charcuterie ,unité (125g)           ,5.99       ,4.792         ,caisse (12x125g)   ,63.99      ,4.266         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/prosciutto/prosciutto-tranche-nostrano-09998/
Casa Italia             ,Prosciutto tranché 550 g                                             ,charcuterie ,"unité (env. 0,55 kg)" ,39.99      ,7.271         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/charcuterie/prosciutto/prosciutto-tranche-casa-italia-37173/
Du Breton               ,Proscuitto biologique tranché 65 g                                   ,charcuterie ,unité (65g)            ,4.99       ,7.677         ,caisse (6x65g)     ,23.99      ,6.151         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/poulet-et-dinde/proscuitto-bio-tranche-du-breton-32220/
Agrofusion              ,Protéine végétale texturée 5 kg                                      ,charcuterie ,unité (5kg)            ,28.99      ,0.58          ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/epicerie/autre/proteine-vegetale-texturee-agrofusion-28180/
Francois Hubert         ,Pâte à tarte 1 kg                                                    ,charcuterie ,unité (1kg)            ,4.29       ,0.429         ,caisse (16X1kg)    ,59.99      ,0.375         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/pret-a-manger/pates-fraiches-et-pizza/pate-a-tarte-francois-hubert-37030/
Francois Hubert         ,Pâte à tarte légère 1 kg                                             ,charcuterie ,unité (1kg)            ,4.29       ,0.429         ,caisse (16X1kg)    ,59.99      ,0.375         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/pret-a-manger/pates-fraiches-et-pizza/pate-a-tarte-legere-francois-hubert-37050/
O'Sole Mio              ,Pâtes fettuccine 400 g x2                                            ,charcuterie ,unité (2X400g)         ,4.99       ,249.5         ,caisse (10X2X400g) ,46.99      ,0.587         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/pret-a-manger/pate-prete-a-cuire/pates-fettuccine-osole-mio-37223/
Rana                    ,Pâtes fettucine aux oeufs 350 g                                      ,charcuterie ,unité (350g)           ,4.99       ,1.426         ,caisse (6x350g)    ,25.99      ,1.238         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/pret-a-manger/pate-prete-a-cuire/pate-fettuccine-rana-33865/
Rana                    ,Pâtes linguine aux oeufs 350 g                                       ,charcuterie ,unité (350g)           ,4.99       ,1.426         ,caisse (6x350g)    ,25.99      ,1.238         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/pret-a-manger/pate-prete-a-cuire/pate-linguine-rana-33866/
Tour Eiffel             ,Pâté au cognac 150 g                                                 ,charcuterie ,unité (150g)           ,2.99       ,1.993         ,caisse (12x150g)   ,29.99      ,1.666         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/charcuterie-traiteur/pate-au-cognac-tour-eiffel-39403/
Plaisirs Gastronomiques ,Pâté au poulet 585 g                                                 ,charcuterie ,unité (585g)           ,6.99       ,1.195         ,caisse (4x585g)    ,27.99      ,1.196         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/pret-a-manger/pate-et-tourtiere/pate-au-poulet-plaisirs-gastronomiques-28571/
Au P'TIT Marché         ,Pâté au poulet 625 g                                                 ,charcuterie ,unité (625g)           ,7.49       ,1.198         ,caisse (12x625g)   ,85.99      ,1.147         ,https://www.mayrand.ca/fr/nos-produits/surgele/mets-surgeles/plat-surgele/pate-au-poulet-congele-au-ptit-marche-52213/
Mayrand                 ,Pâté au poulet congelé 3 x 780 g                                     ,charcuterie ,unité (3un)            ,20.99      ,6.997         ,caisse             ,62.99      ,N/A           ,https://www.mayrand.ca/fr/nos-produits/charcuterie/pret-a-manger/pate-et-tourtiere/pates-au-poulet-congeles-x3-mayrand-58135/
Mayrand                 ,Pâté au poulet congelé 780 g                                         ,charcuterie ,unité (1un)            ,7.49       ,7.49          ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/charcuterie/pret-a-manger/pate-et-tourtiere/pate-au-poulet-congele-mayrand-68004/
St-Hubert               ,Pâté au poulet frais 645 g                                           ,charcuterie ,unité (645g)           ,7.29       ,1.13          ,caisse (4x645g)    ,26.99      ,1.046         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/pret-a-manger/mets-prepare/pate-au-poulet-frais-st-hubert-31680/
Mayrand                 ,Pâté au poulet frais 780g                                            ,charcuterie ,unité (1un)            ,8.49       ,8.49          ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/charcuterie/pret-a-manger/pate-et-tourtiere/pate-au-poulet-frais-mayrand-58004/
Plaisirs Gastronomiques ,Pâté au saumon 585 g                                                 ,charcuterie ,unité (585g)           ,6.99       ,1.195         ,caisse (4x585g)    ,27.99      ,1.196         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/pret-a-manger/pate-et-tourtiere/pate-au-saumon-plaisirs-gastronomiques-32555/
Mayrand                 ,Pâté au saumon frais 800 g                                           ,charcuterie ,unité (un)             ,8.49       ,8.49          ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/charcuterie/pret-a-manger/pate-et-tourtiere/pate-au-saumon-frais-mayrand-58007/
Tour Eiffel             ,Pâté aux fines herbes 150 g                                          ,charcuterie ,unité (150g)           ,2.99       ,1.993         ,caisse (12x150g)   ,29.99      ,1.666         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/charcuterie-traiteur/pate-au-fines-herbes-tour-eiffel-39399/
Prodal                  ,"Pâté de campagne au cognac 1,5 kg"                                  ,charcuterie ,"unité (env. 1,5 kg)"  ,12.49      ,0.833         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/charcuterie/charcuterie-traiteur/pate-de-campagne-au-cognac-prodal-10641/
Prodal                  ,"Pâté de campagne au poivre 1,5 kg"                                  ,charcuterie ,"unité (env. 1,5 kg)"  ,12.49      ,0.833         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/charcuterie/charcuterie-traiteur/pate-de-campagne-au-poivre-prodal-10642/
Tour Eiffel             ,Pâté de campagne au poivre glacé 150 g                               ,charcuterie ,unité (150g)           ,2.99       ,1.993         ,caisse (12x150g)   ,29.99      ,1.666         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/charcuterie-traiteur/pate-au-poivre-tour-eiffel-39402/
Tour Eiffel             ,Pâté de campagne glacé 1 kg                                          ,charcuterie ,unité (env. 1 kg)      ,10.97      ,1.097         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/charcuterie/charcuterie-traiteur/pate-de-foie-de-campagne-tour-eiffel-36130/
Tour Eiffel             ,Pâté de campagne glacé 150 g                                         ,charcuterie ,unité (150g)           ,2.99       ,1.993         ,caisse (12x150g)   ,29.99      ,1.666         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/charcuterie-traiteur/pate-de-campagne-tour-eiffel-39404/
Tour Eiffel             ,Pâté de campagne maison 150 g                                        ,charcuterie ,unité (150g)           ,2.99       ,1.993         ,caisse (12x150g)   ,29.99      ,1.666         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/charcuterie-traiteur/pate-de-campagne-maison-tour-eiffel-39400/
Prodal                  ,"Pâté de campagne régulier 1,5 kg"                                   ,charcuterie ,"unité (env. 1,5 kg)"  ,12.49      ,0.833         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/charcuterie/charcuterie-traiteur/pate-de-campagne-regulier-prodal-10640/
Canard Goulu            ,Pâté de canard au porto 80 g                                         ,charcuterie ,unité (80g)            ,8.59       ,10.738        ,caisse (6X80g)     ,44.99      ,9.373         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/charcuterie-traiteur/pate-de-canard-au-porto-80-g-canard-goulu-25338/
Tour Eiffel             ,Pâté de foie 150 g                                                   ,charcuterie ,unité (150g)           ,2.99       ,1.993         ,caisse (12x150g)   ,29.99      ,1.666         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/charcuterie-traiteur/pate-de-foie-regulier-tour-eiffel-39401/
Salamico                ,Pâté de foie aux fines herbes                                        ,charcuterie ,"unité (env. 0,6 kg)"  ,12.99      ,2.165         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/charcuterie/charcuterie-traiteur/pate-foie-fines-herbes------kg-salamico-29785/
Prodal                  ,"Pâté de foie aux fines herbes 1,5 kg"                               ,charcuterie ,"unité (env. 1,5 kg)"  ,11.49      ,0.766         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/charcuterie/charcuterie-traiteur/pate-de-foie-aux-fines-herbes-prodal-12994/
Salamico                ,Pâté de foie de campagne                                             ,charcuterie ,"unité (env. 0,6 kg)"  ,12.99      ,2.165         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/charcuterie/charcuterie-traiteur/pate-foie-campagne----------kg-salamico-29786/
Tour Eiffel             ,Pâté de foie glacé 1 kg                                              ,charcuterie ,unité (env. 1 kg)      ,10.97      ,1.097         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/charcuterie/charcuterie-traiteur/pate-de-foie-tour-eiffel-36129/
Salamico                ,Pâté de foie régulier                                                ,charcuterie ,"unité (env. 0,6 kg)"  ,12.99      ,2.165         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/charcuterie/charcuterie-traiteur/pate-foie-reg---------------kg-salamico-29787/
Prodal                  ,"Pâté de foie régulier 1,5 kg"                                       ,charcuterie ,"unité (env. 1,5 kg)"  ,11.49      ,0.766         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/charcuterie/charcuterie-traiteur/pate-de-foie-regulier-prodal-10643/
Prodal                  ,"Pâté de foie à l'ail 1,5 kg"                                        ,charcuterie ,"unité (env. 1,5 kg)"  ,11.49      ,0.766         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/charcuterie/charcuterie-traiteur/pate-de-foie-a-lail-prodal-10645/
Mayrand                 ,Pâté de saumon cuit congelé 800 g                                    ,charcuterie ,unité (800g)           ,7.49       ,0.936         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/charcuterie/pret-a-manger/pate-et-tourtiere/pate-au-saumon-cuit-et-congele-mayrand-58136/
Plaisirs Gastronomiques ,Pâté viande 585 g                                                    ,charcuterie ,unité (585g)           ,6.99       ,1.195         ,caisse (4x585g)    ,27.99      ,1.196         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/pret-a-manger/pate-et-tourtiere/pate-viande-plaisirs-gastronomiques-28552/
Bio Bon                 ,Pâté végétarien sans gluten 200 g                                    ,charcuterie ,unité (200g)           ,4.99       ,2.495         ,caisse (12x200g)   ,55.99      ,2.333         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/pret-a-manger/viande-vege/pate-vege-sans-gluten-bio-bon-29839/
Bio Bon                 ,Pâté végétarien sans gluten 600 g                                    ,charcuterie ,unité (600g)           ,13.99      ,2.332         ,caisse (6x600g)    ,78.89      ,2.191         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/pret-a-manger/viande-vege/pate-vege-sans-gluten-bio-bon-29840/
Bio Bon                 ,Pâté végétarien traditionnel 200 g                                   ,charcuterie ,unité (200g)           ,4.89       ,2.445         ,caisse (12x200g)   ,52.99      ,2.208         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/pret-a-manger/viande-vege/pate-vege-traditionnel-bio-bon-29838/
Bio Bon                 ,Pâté végétarien traditionnel 600 g                                   ,charcuterie ,unité (600g)           ,12.99      ,2.165         ,caisse (6x600g)    ,70.99      ,1.972         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/pret-a-manger/viande-vege/pate-vege-traditionnel-bio-bon-29841/
Tour Eiffel             ,Pâté à l'ail 150 g                                                   ,charcuterie ,unité (150g)           ,2.99       ,1.993         ,caisse (12x150g)   ,29.99      ,1.666         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/charcuterie-traiteur/pate-a-lail-tour-eiffel-39398/
St-Hubert               ,Pâté à la viande frais 235 g                                         ,charcuterie ,unité (235g)           ,3.69       ,1.57          ,caisse (6x235g)    ,17.99      ,1.276         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/pret-a-manger/mets-prepare/pate-a-la-viande-tourtiere-frais-st-hubert-31672/
St-Hubert               ,Pâté à la viande frais 610 g                                         ,charcuterie ,unité (610g)           ,7.29       ,1.195         ,caisse (4x610g)    ,26.99      ,1.106         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/pret-a-manger/mets-prepare/pate-a-la-viande-tourtiere-frais-st-hubert-31681/
St-Hubert               ,Quiche Lorraine fraîche 235 g                                        ,charcuterie ,unité (235g)           ,3.69       ,1.57          ,caisse (6x235g)    ,17.99      ,1.276         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/pret-a-manger/mets-prepare/quiche-lorraine-fraiche-st-hubert-31675/
Plaisirs Gastronomiques ,Quiche jambon et asperges 575 g                                      ,charcuterie ,unité (575g)           ,6.99       ,1.216         ,caisse (4x575g)    ,27.99      ,1.217         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/pret-a-manger/pate-et-tourtiere/quiche-jambon-et-asperges-plaisirs-gastronomiques-28558/
Plaisirs Gastronomiques ,Quiche lorraine 575 g                                                ,charcuterie ,unité (575g)           ,6.99       ,1.216         ,caisse (4x575g)    ,27.99      ,1.217         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/pret-a-manger/pate-et-tourtiere/quiche-lorraine-plaisirs-gastronomiques-36960/
Plaisirs Gastronomiques ,Ratatouille 450 g                                                    ,charcuterie ,unité (450g)           ,7.49       ,1.664         ,caisse (8x450g)    ,59.99      ,1.666         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/pret-a-manger/mets-prepare/ratatouille-plaisirs-gastronomiques-28569/
O'Sole Mio              ,Ravioli 3 fromages épinards 2 x 250 g                                ,charcuterie ,unité (1X2X250g)       ,4.99       ,499.0         ,caisse (8X2X250g)  ,37.99      ,0.95          ,https://www.mayrand.ca/fr/nos-produits/charcuterie/pret-a-manger/pate-prete-a-cuire/ravioli-3-fromages-epinards-osole-mio-35359/
Rana                    ,Ravioli au poulet à ail 300 g                                        ,charcuterie ,unité (300g)           ,4.99       ,1.663         ,caisse (6X300g)    ,25.99      ,1.444         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/pret-a-manger/pate-prete-a-cuire/ravioli-au-poulet-a-ail-rana-31603/
Rana                    ,Ravioli aux 4 fromages 300 g                                         ,charcuterie ,unité (300g)           ,4.99       ,1.663         ,caisse (6X300g)    ,25.99      ,1.444         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/pret-a-manger/pate-prete-a-cuire/ravioli-aux-4-fromages-rana-31605/
Rana                    ,Ravioli aux champignons                                              ,charcuterie ,unité (300g)           ,4.99       ,1.663         ,caisse (6X300g)    ,25.99      ,1.444         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/pret-a-manger/pate-prete-a-cuire/ravioli-aux-champignons-rana-31604/
Rana                    ,Ravioli ricotta épinard 300 g                                        ,charcuterie ,unité (300g)           ,4.99       ,1.663         ,caisse (6X300g)    ,25.99      ,1.444         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/pret-a-manger/pate-prete-a-cuire/ravioli-ricotta-epinard-rana-32245/
O'Sole Mio              ,Ravioli viande et fines herbes 2 x 225 g                             ,charcuterie ,unité (2X225g)         ,4.99       ,249.5         ,caisse (8X2X225g)  ,37.99      ,1.055         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/pret-a-manger/pate-prete-a-cuire/ravioli-viande-et-fines-herbes-osole-mio-37306/
Maison Fayard           ,Rillette de Canard 160 g                                             ,charcuterie ,unité (160g)           ,9.99       ,6.244         ,caisse (12X160g)   ,101.99     ,5.312         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/canard/rillette-de-canard-maison-fayard-28483/
Les Terrines            ,Rillette de canard 110 g                                             ,charcuterie ,unité (110g)           ,3.69       ,3.355         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/charcuterie/canard/rillette-de-canard-les-terrines-15636/
Canard Goulu            ,Rillette de canard au vin blanc 80 g                                 ,charcuterie ,unité (80g)            ,8.59       ,10.738        ,caisse (6x80g)     ,44.99      ,9.373         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/canard/rilette-de-canard-au-vin-blanc-canard-goulu-25339/
Canard Goulu            ,Rillette de canard au vin blanc 80 g                                 ,charcuterie ,unité (80g)            ,8.59       ,10.738        ,caisse (6x80g)     ,44.99      ,9.373         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/canard/rilette-de-canard-au-vin-blanc-canard-goulu-25339/
Maison Fayard           ,Rillettes d'oie 160 g                                                ,charcuterie ,unité (160g)           ,9.99       ,6.244         ,caisse (12X160g)   ,101.99     ,5.312         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/canard/rillettes-doie-maison-fayard-28484/
Maison Fayard           ,Rillettes de canard 90 g                                             ,charcuterie ,unité (90g)            ,7.49       ,8.322         ,caisse (12X90g)    ,81.99      ,7.592         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/canard/rillettes-de-canard-maison-fayard-28480/
Maison Fayard           ,Rillettes de canard avec parfait de foie gras 150 g                  ,charcuterie ,unité (150g)           ,12.99      ,8.66          ,caisse (12X150g)   ,130.99     ,7.277         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/canard/rillettes-de-canard-avec-parfait-de-foie-gras-maison-fayard-28485/
Porkshop                ,Rillettes de taverne 900 g                                           ,charcuterie ,unité (150g)           ,4.99       ,3.327         ,caisse (6x150g)    ,27.99      ,3.11          ,https://www.mayrand.ca/fr/nos-produits/charcuterie/charcuterie-traiteur/rillette-de-taverne-porkshop-29516/
Porkshop                ,Rillettes du shak 900 g                                              ,charcuterie ,unité (150g)           ,4.99       ,3.327         ,caisse (6x150g)    ,27.99      ,3.11          ,https://www.mayrand.ca/fr/nos-produits/charcuterie/charcuterie-traiteur/rillette-du-shak-porkshop-29515/
Delstar                 ,Rosbif de ronde assaisonnée cuite 3 kg                               ,charcuterie ,unité (env. 3 kg)      ,13.99      ,0.466         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/charcuterie/boeuf/rosbif-de-ronde-assaisonnee-cuite-delstar-47871/
Maison de Savoie        ,Rosette au fromage de Savoie 175 g                                   ,charcuterie ,unité (175g)           ,9.99       ,5.709         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/charcuterie/saucisson/rosette-au-fromage-de-savoie-maison-de-savoie-30923/
Nostrano                ,Rosette de Lyon 175 g                                                ,charcuterie ,unité (175g)           ,5.99       ,3.423         ,caisse (10x175g)   ,49.99      ,2.857         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/saucisson/rosette-de-lyon-nostrano-18190/
Papille                 ,Rosette de Lyon au parmesan 300 g                                    ,charcuterie ,unité (300g)           ,8.49       ,2.83          ,caisse (6x300g)    ,45.99      ,2.555         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/saucisson/rosette-de-lyon-au-parmesan-papille-00983/
Papille                 ,Rosette de Lyon au poivre noir 300 g                                 ,charcuterie ,unité (300g)           ,8.49       ,2.83          ,caisse (6x300g)    ,45.99      ,2.555         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/saucisson/rosette-de-lyon-au-poivre-noir-papille-10192/
Papille                 ,Rosette de Lyon au poivre vert 300 g                                 ,charcuterie ,unité (300g)           ,8.49       ,2.83          ,caisse (6X300g)    ,45.99      ,2.555         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/saucisson/rosette-de-lyon-au-poivre-vert-papille-26628/
Papille                 ,Rosette de Lyon au poivre vert 300 g                                 ,charcuterie ,unité (300g)           ,8.49       ,2.83          ,caisse (6X300g)    ,45.99      ,2.555         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/saucisson/rosette-de-lyon-au-poivre-vert-papille-26628/
Papille                 ,Rosette de Lyon aux fines herbes 300 g                               ,charcuterie ,unité (300g)           ,8.49       ,2.83          ,caisse (6x300g)    ,45.99      ,2.555         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/saucisson/rosette-de-lyon-aux-fines-herbes-papille-00980/
Papille                 ,Rosette de Lyon nature 300 g                                         ,charcuterie ,unité (300g)           ,8.49       ,2.83          ,caisse (6x300g)    ,45.99      ,2.555         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/saucisson/rosette-de-lyon-nature-papille-00984/
Papille                 ,Rosette de Lyon poivrons piquants 300 g                              ,charcuterie ,unité (300g)           ,8.49       ,2.83          ,caisse (6x300g)    ,45.99      ,2.555         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/saucisson/rosette-de-lyon-poivrons-piquants-papille-00977/
