Brand,Description,Catérogie,Format (petit),Prix Total,Prix unitaire,Format (grand),Prix Total,Prix unitaire,URL
Ronco,Gant en toile de coton avec picots en PVC,equipement,unité (12un),11.99,0.999,caisse (25X12un),239.99,0.8,https://www.mayrand.ca/fr/nos-produits/equipement/vetement/gant-de-securite/gant-en-toile-de-coton-avec-picots-en-pvc-ronco-26145/
Ricardo,Gant pour barbecue en silicone noir,equipement,unité (1un),24.99,24.99,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/equipement/vetement/tablier-et-mitaine/gant-pour-barbecue-en-silicone-noir-ricardo-28801/
Johnson Rose,"Gants en caoutchouc 43,1 cm / 17''",equipement,unité (1un),14.99,14.99,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/equipement/vetement/gant-de-securite/gant-en-caoutchou-rouge-17-johnson-rose-39574/
Viro,Gants en élastomère thermoplastique extra-large,equipement,unité (100un),4.39,0.044,caisse (10x100un),35.99,0.036,https://www.mayrand.ca/fr/nos-produits/equipement/vetement/gantjetable/gant-en-elastomere-thermoplastique-extra-large-viro-33764/
Viro,Gants en élastomère thermoplastique moyen,equipement,unité (100un),4.39,0.044,caisse (10x100un),35.99,0.036,https://www.mayrand.ca/fr/nos-produits/equipement/vetement/gantjetable/gant-en-elastomere-thermoplastique-medium-viro-33766/
Viro,Gants en élastomère thermoplastique petit x100,equipement,unité (100un),4.39,0.044,caisse (10x100un),35.99,0.036,https://www.mayrand.ca/fr/nos-produits/equipement/vetement/gantjetable/gant-en-elastomere-thermoplastique-petit-viro-33765/
Viro,Gants larges en élastomère thermoplastique x100,equipement,unité (100un),4.39,0.044,caisse (10x100un),35.99,0.036,https://www.mayrand.ca/fr/nos-produits/equipement/vetement/gantjetable/gant-en-elastomere-thermoplastique-large-viro-33762/
Starfrit,Gaufrier électrique EcoCopper,equipement,unité (1un),29.99,29.99,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/equipement/appareil-de-cuisine/grille-panini/gaufrier-electrique-ecocopper-starfrit-28636/
Starfrit,Grill d'intérieur BBQ sans fumée The Rock,equipement,unité (1un),59.99,59.99,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/equipement/appareil-de-cuisine/grill-dinterieur-bbq-sans-fumee-the-rock-starfrit-28647/
Eurodib,Grille panini professionnel,equipement,unité (1un),479.99,479.99,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/equipement/appareil-de-cuisine/grille-panini/grille-a-panini-eurodib-23305/
Eurodib,Grille panini à presse professionnel,equipement,unité (1un),629.99,629.99,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/equipement/appareil-de-cuisine/grille-panini/grille-panini-a-presse-professionnel-eurodib-25766/
Starfrit,Grille-pain,equipement,unité (1un),49.99,49.99,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/equipement/appareil-de-cuisine/grille-panini/grille-pain-starfrit-28633/
Starfrit,Hachoir de cuisine,equipement,unité (1un),24.99,24.99,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/equipement/appareil-de-cuisine/hachoir/hachoir-de-cuisine-professionnel-starfrit-28654/
Cuisinox,Hachoir double lame en inox 14 cm,equipement,unité (1un),8.99,8.99,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/equipement/appareil-de-cuisine/hachoir/hachoir-double-lame-en-inox-14-cm-cuisinox-cuisinox-22166/
Trudeau,Hachoir manuel,equipement,unité (1un),22.99,22.99,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/equipement/appareil-de-cuisine/hachoir/hachoir-manuel-trudeau-25129/
Starfrit,Hachoir vertical à levier,equipement,unité (1un),29.99,29.99,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/equipement/appareil-de-cuisine/hachoir/hachoir-vertical-a-levier-starfrit-28655/
Starfrit,Hachoir à base rotative,equipement,unité (1un),17.99,17.99,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/equipement/appareil-de-cuisine/hachoir/hachoir-a-base-rotative-starfrit-28642/
Orly,Hachoir à viande Le Cuistot,equipement,unité (1un),34.99,34.99,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/equipement/appareil-de-cuisine/hachoir/hachoir-a-viande-le-cuistot-orly-38439/
Orly,Hachoir à viande blanc 575 watts,equipement,N/A,N/A,N/A,caisse (1un),124.99,124.99,https://www.mayrand.ca/fr/nos-produits/equipement/appareil-de-cuisine/hachoir/hachoir-a-viande-blanc-575-watts-orly-21228/
Starfrit,Hachoir électrique à légumes,equipement,unité (1un),59.99,59.99,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/equipement/appareil-de-cuisine/hachoir/hachoir-electrique-a-legumes-starfrit-28646/
Sagetra,Housse plastique pour chariot 18x26,equipement,unité (1un),84.99,84.99,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/equipement/chariot/chariot-de-rangement/housse-plastique-pour-chariot-18x26-sagetra-23877/
Sagetra,Housse plastique transparente pour chariot 18x26,equipement,unité (1un),84.99,84.99,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/equipement/chariot/chariot-de-rangement/housse-plastique-transparente-pour-chariot-18x26-sagetra-23878/
Sagetra,"Jeu de barres pour intérieur de chariot 41,5 cm",equipement,N/A,N/A,N/A,caisse (1un),34.99,34.99,https://www.mayrand.ca/fr/nos-produits/equipement/chariot/chariot-de-rangement/jeu-de-barres-pour-interieur-de-chariot-415-cm-sagetra-25991/
Modiano,Jeu de cartes,equipement,unité (1un),6.49,6.49,caisse (14un),83.99,5.999,https://www.mayrand.ca/fr/nos-produits/equipement/papeterie/accessoire/jeu-de-carte-modiano-17605/
Sagetra,Lame pour coupe frite extra robuste 1/2,equipement,unité (1un),19.99,19.99,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/equipement/accessoire-de-cuisine/coupe-legume/lame-pour-coupe-frite-extra-robuste-12-sagetra-27951/
Sagetra,Lame pour coupe frite extra robuste 1/4,equipement,unité (1un),19.99,19.99,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/equipement/accessoire-de-cuisine/coupe-legume/lame-pour-coupe-frite-extra-robuste-14-sagetra-27952/
Sagetra,Lame pour coupe frite extra robuste 3/8'',equipement,unité (1un),19.99,19.99,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/equipement/accessoire-de-cuisine/coupe-legume/lame-pour-coupe-frite-extra-robuste-38-sagetra-27953/
Globe,Lames de remplissage 4200,equipement,unité (1un),2.99,2.99,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/equipement/papeterie/accessoire/lames-de-remplacement-pour-item-4200-globe-27903/
Classic,Livret de 50 duplicata de bons de vente x10,equipement,unité (10un),13.99,1.399,caisse (10X10un),128.99,1.29,https://www.mayrand.ca/fr/nos-produits/equipement/papeterie/carnet-de-facture/livret-de-50-duplicata-de-bons-de-vente-classic-46490/
Atmovac,Machine sous vide professionnelle Atmovac,equipement,unité (1un),2999.99,2999.99,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/equipement/appareil-de-cuisine/emballeuse-sous-vide/machine-sous-vide-artic-11-atmovac-26249/
Atmovac,Machine sous vide professionnelle Atmovac,equipement,unité (1un),3999.99,3999.99,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/equipement/appareil-de-cuisine/emballeuse-sous-vide/machine-sous-vide-artic-16-atmovac-26250/
Adamo,Machine à saucisses en inox,equipement,unité (1un),298.99,298.99,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/equipement/appareil-de-cuisine/trancheur-2761b346/machine-a-saucisse-en-acier-inoxydable-adamo-24078/
Adamo,Machine à tomate électrique,equipement,unité (1un),279.99,279.99,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/equipement/appareil-de-cuisine/coupe-legume/machine-a-tomate-electrique-adamo-26070/
Adamo,Machine à tomates manuelle,equipement,unité (1un),44.99,44.99,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/equipement/accessoire-de-cuisine/coupe-legume/machine-a-tomate-manuelle-160-adamo-26071/
Ronco,Manchon en polyéthylène blanc 16'' x100,equipement,unité (100un),4.49,0.045,caisse (20X100un),74.99,0.037,https://www.mayrand.ca/fr/nos-produits/equipement/vetement/gantjetable/manchon-en-polyethylene-blanc-16-ronco-26147/
Starfrit,Mandoline électrique,equipement,unité (1un),84.99,84.99,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/equipement/appareil-de-cuisine/hachoir/mandoline-electrique-starfrit-28644/
Mi-Ma Pack,Masque de protection x50,equipement,unité (50un),13.49,0.27,caisse (40x50un),531.99,0.266,https://www.mayrand.ca/fr/nos-produits/equipement/masque-de-protection-mi-ma-pack-31410/
Ricardo,Mini gant pour le four,equipement,unité (1un),11.99,11.99,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/equipement/vetement/tablier-et-mitaine/mini-gant-pour-le-four-ricardo-32841/
Starfrit,Mini hachoir à base rotative,equipement,unité (1un),9.99,9.99,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/equipement/appareil-de-cuisine/hachoir/mini-hachoir-a-base-rotative-starfrit-28643/
Starfrit,Mitaine en silicone,equipement,unité (1un),9.99,9.99,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/equipement/vetement/tablier-et-mitaine/gant-en-silicone-rouge-starfrit-28589/
Orly,"Mitaine en silicone 38,1 cm / 15 ''",equipement,unité (1un),11.99,11.99,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/equipement/vetement/tablier-et-mitaine/mitaine-pour-le-four-rouge-en-silicone-15-orly-20802/
Starfrit,Mitaine en silicone doublée 12,equipement,unité (1un),12.99,12.99,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/equipement/vetement/tablier-et-mitaine/mitaine-en-silicone-doublee-12-starfrit-28632/
Orly,Mitaine en silicone grise 38 cm / 15 '',equipement,unité (1un),11.99,11.99,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/equipement/vetement/tablier-et-mitaine/mitaine-pour-le-four-grise-en-silicone-15-orly-20804/
Orly,Mitaine en silicone noire 38 cm / 15 '',equipement,unité (1un),11.99,11.99,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/equipement/vetement/tablier-et-mitaine/mitaine-pour-le-four-noire-en-silicone-15-orly-20803/
Johnson Rose,Mitaine pour le four 33 cm / 13 x 1,equipement,unité (1un),7.99,7.99,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/equipement/vetement/tablier-et-mitaine/mitaines-pour-four-tissus-eponge-13-johnson-rose-24330/
Johnson Rose,Mitaine pour le four 33 cm / 13'' x1,equipement,unité (1un),4.29,4.29,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/equipement/vetement/tablier-et-mitaine/mitaine-pour-four-beige-flameguard-13-johnson-rose-24048/
Johnson Rose,"Mitaine pour le four 43,1 cm / 17 ''",equipement,unité (1un),6.49,6.49,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/equipement/vetement/tablier-et-mitaine/mitaine-pour-four-flameguard-17-johnson-rose-28903/
Orly,Mitaine pour le four bleue x1,equipement,unité (1un),9.99,9.99,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/equipement/vetement/tablier-et-mitaine/mitaine-four-13sili-bl-orly-29794/
Orly,Mitaine pour le four noir 35 cm / 13 '',equipement,unité (1un),9.99,9.99,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/equipement/vetement/tablier-et-mitaine/mitaine-pour-le-four-noir-35-cm--13--orly-42058/
Orly,Mitaine pour le four orange 33 cm / 13 '',equipement,unité (1un),9.99,9.99,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/equipement/vetement/tablier-et-mitaine/mitaine-pour-le-four-orange-33-cm--13--orly-42057/
Orly,Mitaine pour le four rouge 35 cm / 13 '',equipement,unité (1un),9.99,9.99,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/equipement/vetement/tablier-et-mitaine/mitaine-pour-le-four-rouge-35-cm--13--orly-42056/
Adamo,Moule Pizelle 5 électrique,equipement,unité (1un),69.99,69.99,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/equipement/appareil-de-cuisine/grille-panini/moule-pizelle-5-electrique-adamo-26074/
Adamo,"Moulin pour broyer légumes 20,5",equipement,unité (1un),42.99,42.99,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/equipement/appareil-de-cuisine/moulin-et-pressoir-a-legume/moulin-pour-broyer-legumes-adamo-26026/
Adamo,Moulin professionnel,equipement,unité (1un),99.99,99.99,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/equipement/appareil-de-cuisine/moulin-et-pressoir-a-legume/moulin-professionnel-adamo-24080/
Emanuel,Moulin à broyer,equipement,unité (1un),27.49,27.49,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/equipement/appareil-de-cuisine/moulin-et-pressoir-a-legume/moulin-a-broyer-legumes-21-emanuel-32463/
Adamo,Moulin à broyer presse purée 24 cm,equipement,unité (1un),29.99,29.99,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/equipement/appareil-de-cuisine/moulin-et-pressoir-a-legume/moulin-a-broyer-presse-puree-24-cm-adamo-24059/
Sagetra,Mélangeur En Inox 48,equipement,unité (1un),27.99,27.99,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/equipement/appareil-de-cuisine/melangeur-commercial/melangeur-en-inox-48-sagetra-28676/
Dynamic,Mélangeur MiniPro,equipement,unité (1un),159.99,159.99,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/equipement/appareil-de-cuisine/melangeur-commercial/melangeur-minipro-dynamic-24095/
Waring,Mélangeur clavier électronique,equipement,unité (1un),629.99,629.99,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/equipement/appareil-de-cuisine/melangeur-commercial/melangeur-clavier-electronique-waring-26229/
Sagetra,Panier a frire maille fine 12,equipement,unité (1un),11.99,11.99,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/equipement/accessoire-de-cuisine/panier-a-frire/panier-a-frire-maille-fine-12-sagetra-28715/
Browne,Panier à frire 8 tacos,equipement,unité (1un),44.99,44.99,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/equipement/accessoire-de-cuisine/panier-a-frire/panier-a-frire-8-tacos-browne-26945/
Sagetra,Panier à frire maille fine 8,equipement,unité (1un),6.99,6.99,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/equipement/accessoire-de-cuisine/panier-a-frire/panier-a-frire-maille-fine-8-sagetra-40113/
Sagetra,Panier à frire manche rouge,equipement,unité (1un),16.99,16.99,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/equipement/accessoire-de-cuisine/panier-a-frire/panier-a-frire-manche-rouge-sagetra-32204/
Sagetra,Panier à frire manche vert,equipement,unité (1un),16.99,16.99,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/equipement/accessoire-de-cuisine/panier-a-frire/panier-a-frire-manche-vert-sagetra-32205/
Plus II,Petit chariot de service noir 3 tablettes,equipement,unité (1un),82.99,82.99,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/equipement/chariot/chariot-de-service/petit-chariot-de-service-noir-3-tablettes-plus-ii-31349/
Sagetra,Petit chariot de service noir 3 tablettes,equipement,unité (1un),89.99,89.99,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/equipement/chariot/chariot-de-service/petit-chariot-de-service-noir-3-tablettes-sagetra-31719/
Johnson Rose,Pique-notes 6,equipement,unité (1un),2.29,2.29,caisse (12x1un),20.49,1.708,https://www.mayrand.ca/fr/nos-produits/equipement/papeterie/accessoire/pique-note-6-johnson-rose-13392/
Starfrit,Plaque de cuisson électrique The Rock 13x19,equipement,unité (1un),64.99,64.99,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/equipement/appareil-de-cuisine/grille-panini/plaque-de-cuisson-electrique-the-rock-13x19-starfrit-28634/
Sagetra,Plateau de pourboire standard imprimé Merci brun,equipement,unité (1un),2.29,2.29,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/equipement/papeterie/accessoire/cabaret-a-monnaie-brun-merci-sagetra-25175/
Orly,Poignée pour couvercle titanium,equipement,unité (1un),3.99,3.99,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/equipement/vetement/tablier-et-mitaine/poignee-pour-couvercle-titanium-orly-38253/
Pompe,Pompe plastique 100 oz,equipement,unité (1un),9.49,9.49,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/epicerie/condiment/ketchup-2fb40098/pompe-plastique-100-oz-pompe-38470/
Johnson Rose,Porte addition,equipement,unité (1un),2.49,2.49,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/equipement/papeterie/porte-facture/porte-addition-johnson-rose-24055/
Starfrit,Presse panini The Rock,equipement,unité (1un),74.99,74.99,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/equipement/appareil-de-cuisine/grille-panini/presse-panini-the-rock-starfrit-28635/
Trudeau,Raclette festivo pour 4,equipement,unité (1un),39.99,39.99,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/equipement/appareil-de-cuisine/raclette-et-fondue/raclette-festivo-pour-4-trudeau-28489/
Johnson Rose,Rechange de tête de brosse,equipement,unité (1un),5.49,5.49,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/equipement/bac/bac-et-panier-a-vaisselle/rechange-de-tete-de-brosse-johnson-rose-39921/
Frenette,Rouleau de tickets pour tirage au sort x1000,equipement,unité (1000un),8.99,0.009,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/equipement/papeterie/accessoire/rouleau-de-tickets-pour-tirage-au-sort-frenette-06835/
Mi-Ma Pack,Rouleau pour caisse enregistreuse 14 x 60 '' x10,equipement,unité (10un),5.99,0.599,caisse (5x10un),23.99,0.48,https://www.mayrand.ca/fr/nos-produits/equipement/papeterie/rouleau-de-caisse/rouleau-de-caisse-enregistreuse-2.14-x-60-mi-ma-pack-29153/
Mi-Ma Pack,Rouleau pour caisse enregistreuse 18 x 200 '',equipement,unité (10un),19.99,1.999,caisse (5x10un),82.99,1.66,https://www.mayrand.ca/fr/nos-produits/equipement/papeterie/rouleau-de-caisse/rouleau-de-caisse-enregistreuse-3.18-x-200-mi-ma-pack-29152/
Berwick,Ruban bleu pâle 3/16 500V,equipement,unité (1un),3.99,3.99,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/equipement/papeterie/ruban-decoratif/ruban-bleu-pale-316-500v-berwick-33236/
Berwick,Ruban bleu royal 3/16 500V,equipement,unité (1un),3.99,3.99,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/equipement/papeterie/ruban-decoratif/ruban-bleu-royal-316-500v-berwick-33233/
Berwick,Ruban lavande 3/16 500V,equipement,unité (1un),3.99,3.99,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/equipement/papeterie/ruban-decoratif/ruban-lavande-316-500v-berwick-33235/
Berwick,Ruban or 3/16 500V,equipement,unité (1un),3.99,3.99,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/equipement/papeterie/ruban-decoratif/ruban-or-316-500v-berwick-33232/
Prisma,Ruban pour sceller 9 mm x 165 m,equipement,unité (1un),4.69,4.69,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/equipement/papeterie/ruban-adhesif/ruban-sceller-rouge-9mm-x-165m-prisma-29592/
Berwick,Ruban vert 3/16 500V,equipement,unité (1un),3.99,3.99,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/equipement/papeterie/ruban-adhesif/ruban-vert-316-500v-berwick-33234/
Excell,Scelleur pour sac EZ-Cut,equipement,N/A,N/A,N/A,caisse (1un),31.99,31.99,https://www.mayrand.ca/fr/nos-produits/equipement/papeterie/accessoire/scelleur-pour-sac-ez-cut-excell-26092/
IEL,"Seau blanc anse métal 21,5 L",equipement,unité (1un),14.99,14.99,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/equipement/bac/bac-alimentaire/seau-anse-metal-blanc-21.5l-iel-26872/
IEL,Seau en plastique 5 L,equipement,unité (1un),4.09,4.09,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/equipement/bac/bac-alimentaire/seau-en-plastique-avec-anse-blanc-5l-iel-26871/
IEL,Seau en plastique avec anse blanc 3.9L,equipement,unité (1un),3.29,3.29,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/equipement/bac/bac-alimentaire/seau-en-plastique-avec-anse-blanc-3.9l-iel-26869/
IEL,Seau en plastique carrée avec anse blanc 15.3L,equipement,unité (1un),8.39,8.39,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/equipement/bac/bac-alimentaire/seau-en-plastique-carree-avec-anse-blanc-15.3l-iel-26882/
IEL,Seau gradué en plastique 11 L,equipement,unité (1un),12.99,12.99,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/equipement/bac/bac-alimentaire/seau-gradue-en-plastique-11l-iel-29459/
IEL,Seau gradué en plastique 5 L,equipement,unité (1un),9.99,9.99,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/equipement/bac/bac-alimentaire/seau-gradue-en-plastique-5l-iel-29457/
Sagetra,Sonnerie fini chrome 3 3/8,equipement,unité (1un),4.99,4.99,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/equipement/papeterie/accessoire/cloche-de-comptoire-sagetra-29290/
Ricardo,Sorbetière,equipement,unité (1un),64.99,64.99,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/equipement/appareil-de-cuisine/grille-panini/sorbetiere-ricardo-28794/
Eurodib,Soupière professionnelle 10 L ,equipement,unité (100un),119.99,1.2,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/equipement/appareil-de-cuisine/rechaud-a-soupe/soupiere-professionnelle-10-l-eurodib-23306/
Bic,Stylo bleu,equipement,unité (12un),3.29,0.274,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/equipement/papeterie/porte-facture/stylo-bleu-bic-06816/
Bic,Stylo noir,equipement,unité (12un),3.29,0.274,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/equipement/papeterie/porte-facture/stylo-noir-bic-06865/
Johnson Rose,Tablier bavette noir 1 poche,equipement,unité (1un),10.99,10.99,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/equipement/vetement/tablier-et-mitaine/tablier-noir-bavette-avec-3-poches-johnson-rose-08706/
Johnson Rose,Tablier bavette noir à poche,equipement,unité (1un),15.99,15.99,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/equipement/vetement/tablier-et-mitaine/tablier-brun-en-vinyle-johnson-rose-26018/
Johnson Rose,Tablier bavette vert,equipement,unité (1un),9.99,9.99,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/equipement/vetement/tablier-et-mitaine/tablier-vert-foret-bavette-johnson-rose-39941/
Johnson Rose,Tablier bleu royal 3 poches,equipement,unité (1un),5.79,5.79,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/equipement/vetement/tablier-et-mitaine/tablier-bleu-royal-3-poches-johnson-rose-39933/
Johnson Rose,Tablier bourgogne 3 poches,equipement,unité (1un),5.99,5.99,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/equipement/vetement/tablier-et-mitaine/tablier-bourgogne-3-poches-johnson-rose-39934/
Ronco,Tablier en polyéthylène x100,equipement,unité (100un),7.99,0.08,caisse (10X100un),64.99,0.065,https://www.mayrand.ca/fr/nos-produits/equipement/vetement/tablier-et-mitaine/tablier-en-polyethylene-ronco-26146/
Sta-dri,Tablier plastique x100,equipement,unité (100un),53.99,0.54,caisse (6X100un),314.99,0.525,https://www.mayrand.ca/fr/nos-produits/equipement/vetement/tablier-et-mitaine/tablier-plastique-sta-dri-21089/
Arco,Tablier solide,equipement,unité (1un),4.99,4.99,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/equipement/vetement/tablier-et-mitaine/tablier-solide-arco-24962/
Johnson Rose,Tablier à 3 poches,equipement,unité (1un),5.99,5.99,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/equipement/vetement/tablier-et-mitaine/tablier-noir-4-poches-johnson-rose-26237/
Axia,Tapis anti-fatigue noir en caoutchouc 3'x5',equipement,unité (1un),45.99,45.99,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/equipement/tapis/tapis-anti-fatigue-noir-3x5-axia-26846/
Axia,Tapis anti-fatigue rouge en caoutchouc 3'x5',equipement,unité (1un),59.99,59.99,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/equipement/tapis/tapis-anti-fatigue-rouge-3x5-axia-26848/
Eurodib,Thermo circulateur sous-vide,equipement,unité (1un),224.99,224.99,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/equipement/appareil-de-cuisine/emballeuse-sous-vide/thermo-circulateur-sous-vide-eurodib-26891/
Eurodib,Thermo-circulateur pour cuisson sous-vide 120V,equipement,unité (1un),239.99,239.99,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/equipement/appareil-de-cuisine/emballeuse-sous-vide/thermo-circulateur-pour-cuisson-sous-vide-120v-eurodib-26245/
Eurodib,Trancheur de viande 12 po,equipement,unité (1un),1499.99,1499.99,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/equipement/appareil-de-cuisine/trancheur-2761b346/trancheur-de-viande-12-eurodib-25817/
Eurodib,Trancheur à viande,equipement,unité (1un),549.99,549.99,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/equipement/appareil-de-cuisine/trancheur-2761b346/trancheur-a-viande-10-eurodib-25815/
Eurodib,Trancheur à viande 12 po,equipement,unité (1un),699.99,699.99,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/equipement/appareil-de-cuisine/trancheur-2761b346/trancheur-a-viande-12-eurodib-25816/
Adamo,Trancheur à viande électrique manuel commercial 10'',equipement,unité (1un),599.99,599.99,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/equipement/appareil-de-cuisine/trancheur-2761b346/trancheur-viande-electrique-manuel-commercial-10-adamo-26310/
Cuisinox,Vitrine de présentation double pour boulangerie,equipement,N/A,N/A,N/A,caisse (1un),119.99,119.99,https://www.mayrand.ca/fr/nos-produits/equipement/presentoir/vitrine-present-double-boulang-cuisinox-22180/
Cuisinox,Vitrine de présentation pour boulangerie,equipement,N/A,N/A,N/A,caisse (1un),74.99,74.99,https://www.mayrand.ca/fr/nos-produits/equipement/presentoir/vitrine-prensentoire-boulanger-cuisinox-22179/
Revelation,Étincelles 10 x 8,equipement,unité (10x8un),10.29,1.029,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/equipement/papeterie/accessoire/etincelles-8-revelation-06834/
