Brand,Description,Catérogie,Format (petit),Prix Total,Prix unitaire,Format (grand),Prix Total,Prix unitaire,URL
Dart,Couvercle plastique 626TP x100,emballage,unité (100un),7.99,0.08,caisse (10x100un),75.99,0.076,https://www.mayrand.ca/fr/nos-produits/emballage/contenant-jetable/contenant-plastique/couvercle-626tp-dart-37547/
Conex,"Couvercle plastique pour contenant à portion 0,5 à 1 oz x125",emballage,unité (125un),2.39,0.019,caisse (20X125un),42.49,0.017,https://www.mayrand.ca/fr/nos-produits/emballage/contenant-jetable/contenant-plastique/couvercle-plastique-transparent-.5--.75--1oz-conex-21795/
Solo,Couvercle plastique pour contenant à portion 8 à 32 oz x50,emballage,unité (50un),5.49,0.11,caisse (10x50un),50.99,0.102,https://www.mayrand.ca/fr/nos-produits/emballage/contenant-jetable/contenant-plastique/couvercle-en-plast.-recycle-transparent-lg8r-0090-solo-08677/
Eco-Product,Couvercle plat 6 oz / 177 ml  x50,emballage,unité (50un),9.99,0.2,caisse (12x50un),110.99,0.185,https://www.mayrand.ca/fr/nos-produits/emballage/contenant-jetable/contenant-ecologique/couvercle-plat-en-plastique-6oz-eco-product-25866/
iEco,Couvercle plat compostable pour boissons chaudes 16 oz x100,emballage,unité (100un),9.99,0.1,caisse (4X100un),35.99,0.09,https://www.mayrand.ca/fr/nos-produits/emballage/contenant-jetable/contenant-plastique/couvercle-eco-plat-16oz-ieco-28014/
iEco,Couvercle plat compostable pour boissons chaudes 9 et 12 oz x100,emballage,unité (100un),8.49,0.085,caisse (4X100un),31.99,0.08,https://www.mayrand.ca/fr/nos-produits/emballage/contenant-jetable/contenant-plastique/couvercle-eco-plat-9oz-et-12oz-ieco-28012/
511 Food Service,Couvercle plat compostable pour boissons chaudes de 10 oz x125,emballage,unité (125un),44.99,0.36,caisse (2X125un),79.99,0.32,https://www.mayrand.ca/fr/nos-produits/emballage/contenant-jetable/contenant-ecologique/couvercle-dome-oval-blanc-511-food-service-25729/
Solo,Couvercle plat en polystyrène pour boissons chaudes et froides x125,emballage,unité (125un),6.99,0.056,caisse (16X125un),89.99,0.045,https://www.mayrand.ca/fr/nos-produits/emballage/contenant-jetable/contenant-plastique/couvercle-translucide-en-polystyrene-l16bl-solo-48196/
Polar Pak,Couvercle plat sans-trou 9 oz / 266 ml,emballage,unité (100un),11.89,0.119,caisse (10x100un),108.99,0.109,https://www.mayrand.ca/fr/nos-produits/emballage/contenant-jetable/contenant-plastique/couvercle-plat-sans-trou-9oz-polar-pak-35972/
Placon,Couvercle plat transparent pour bol 320 oz,emballage,unité (5un),13.99,2.798,caisse (8X5un),85.99,2.15,https://www.mayrand.ca/fr/nos-produits/emballage/contenant-jetable/contenant-plastique/couvercle-plat-transparent-pour-bol-320-oz-placon-25290/
Dart,Couvercle plat ventilé pour boissons chaudes et froides x100,emballage,unité (100un),3.29,0.033,caisse (10x100un),28.99,0.029,https://www.mayrand.ca/fr/nos-produits/emballage/contenant-jetable/contenant-plastique/couvercles-non-ventiles-transparents-6jlnvpfc-dart-04748/
Deli,Couvercle pour bol de 16 à 20 oz x50,emballage,unité (50un),4.49,0.09,caisse (10x50un),40.99,0.082,https://www.mayrand.ca/fr/nos-produits/emballage/contenant-jetable/contenant-plastique/couvercle-givre-deli-16414/
Dart,Couvercle pour bol en styromousse 32 oz / 946 ml x100,emballage,unité (100un),6.99,0.07,caisse (5X100un),31.99,0.064,https://www.mayrand.ca/fr/nos-produits/emballage/contenant-jetable/contenant-plastique/couvercle-a-event-translucide-48jl-dart-29689/
Dart,Couvercle pour bol en styromousse de 16 à 24 oz x100,emballage,unité (100un),9.69,0.097,caisse (5x100un),41.99,0.084,https://www.mayrand.ca/fr/nos-produits/emballage/contenant-jetable/contenant-plastique/couvercles-translucides-ventiles-dome-32dlv-dart-10269/
Dart,Couvercle pour bol en styromousse de 8 à 12 oz x50,emballage,unité (100un),7.49,0.075,caisse (10x100un),59.99,0.06,https://www.mayrand.ca/fr/nos-produits/emballage/contenant-jetable/contenant-plastique/couvercle-dome-translucide-ventile-20dlv-dart-04746/
Dart,Couvercle pour bol en styromousse de 8 à 12 oz x50,emballage,unité (50un),3.99,0.08,caisse (10X50un),35.99,0.072,https://www.mayrand.ca/fr/nos-produits/emballage/contenant-jetable/contenant-styromousse/couvercle-blanc-en-mousse-a-event-20rl-1-dart-25997/
Polar Pak,Couvercle pour bol à dessert x100,emballage,unité (100un),15.99,0.16,caisse (10x100un),147.99,0.148,https://www.mayrand.ca/fr/nos-produits/emballage/contenant-jetable/contenant-plastique/couvercle-pour-bol-a-dessert-1-polar-pak-31360/
Dart,Couvercle pour contenant 626TS x100,emballage,unité (100un),7.29,0.073,caisse (10x100un),67.99,0.068,https://www.mayrand.ca/fr/nos-produits/emballage/contenant-jetable/contenant-plastique/couvercle-626ts-dart-33306/
Eco-Product,Couvercle pour contenant de 24 à 46 oz et 16 à 40 oz x50,emballage,unité (50un),20.99,0.42,caisse (8x50un),155.99,0.39,https://www.mayrand.ca/fr/nos-produits/emballage/contenant-jetable/contenant-ecologique/couvercle-pour-24-46oz-et-16-40oz-eco-product-25883/
Eco-Product,Couvercle pour contenant à portion 2 oz / 59 ml,emballage,unité (100un),5.29,0.053,caisse (25x100un),110.99,0.044,https://www.mayrand.ca/fr/nos-produits/emballage/contenant-jetable/contenant-ecologique/couvercle-pour-portion-2oz-bagasse-eco-product-33099/
Conex,"Couvercle pour contenant à portion 3,25 à 5,5 oz x125",emballage,unité (125un),3.49,0.028,caisse (20X125un),64.79,0.026,https://www.mayrand.ca/fr/nos-produits/emballage/contenant-jetable/contenant-plastique/couvercle-plastique-325---550-on-conex-33870/
Eco-Product,Couvercle pour contenant à portion 4 oz / 118 ml,emballage,unité (50un),3.59,0.072,caisse (36x50un),105.99,0.059,https://www.mayrand.ca/fr/nos-produits/emballage/contenant-jetable/contenant-ecologique/couvercle-pour-portion-4oz-bagasse-eco-product-33098/
Titan,Couvercle pour grand plat rôtissoire x5,emballage,unité (5un),3.49,0.698,caisse (10X5un),31.99,0.64,https://www.mayrand.ca/fr/nos-produits/emballage/contenant-jetable/contenant-aluminium/couvercle-pour-contenant-large-titan-25313/
Titan,Couvercle pour plat rôtissoire moyen x10,emballage,unité (10un),3.19,0.319,caisse (10X10un),26.79,0.268,https://www.mayrand.ca/fr/nos-produits/emballage/contenant-jetable/contenant-aluminium/couvercle-pour-contenant-medium-titan-25316/
Eco-Product,"Couvercle pour plateau carre 35,5 cm / 14'' x25",emballage,unité (25un),71.99,2.88,caisse (2x25un),132.99,2.66,https://www.mayrand.ca/fr/nos-produits/emballage/contenant-jetable/contenant-ecologique/couvercle-a-plateau-carre-14-eco-product-25891/
Eco-Product,"Couvercle pour plateau carre 40,6 cm / 16 x25",emballage,unité (25un),99.99,4.0,caisse (2x25un),188.99,3.78,https://www.mayrand.ca/fr/nos-produits/emballage/contenant-jetable/contenant-ecologique/couvercle-a-plateau-carre-16-eco-product-25893/
Eco-Product,"Couvercle pour plateau carre 45,7 cm / 18 x25",emballage,unité (25un),109.99,4.4,caisse (2x25un),210.99,4.22,https://www.mayrand.ca/fr/nos-produits/emballage/contenant-jetable/contenant-ecologique/couvercle-a-plateau-carre-18-eco-product-25895/
Eco-Product,Couvercle pour plateau rectangulaire  13'' x 17 x25,emballage,unité (25un),69.99,2.8,caisse (2x25un),133.99,2.68,https://www.mayrand.ca/fr/nos-produits/emballage/contenant-jetable/contenant-ecologique/couvercle-pour-plateau-rectangulaire-13x17-eco-product-25889/
Eco-Product,Couvercle rectangulaire clair 47 oz / 1390 ml x50,emballage,unité (50un),38.99,0.78,caisse (4x50un),144.99,0.725,https://www.mayrand.ca/fr/nos-produits/emballage/contenant-jetable/contenant-ecologique/couvercle-rectangulaire-transparent-47oz-eco-product-25864/
Titan,Couvercle rectangulaire dôme en plastique 5'' x 7'' x125,emballage,unité (125un),8.29,0.066,caisse (4X125un),30.99,0.062,https://www.mayrand.ca/fr/nos-produits/emballage/contenant-jetable/contenant-plastique/couvercle-dome-en-plastique-rectangle-5-x-7-titan-28323/
Dart,"Couvercle transparent en plastique pour plat 22,9 cm / 9 x25",emballage,unité (25un),18.99,0.76,caisse (150un),99.99,0.667,https://www.mayrand.ca/fr/nos-produits/emballage/contenant-jetable/contenant-plastique/couvercle-transparent-carre-en-plastique-9-dart-22917/
Dart,"Couvercle transparent en plastique pour plat 22,9 cm / 9'' x25",emballage,unité (25un),17.99,0.72,caisse (150un),99.99,0.667,https://www.mayrand.ca/fr/nos-produits/emballage/contenant-jetable/contenant-plastique/couvercle-carre-en-plastique-transparent-9-dart-22916/
Polar Pak,Couvercle transparent perforé XL x100,emballage,unité (100un),8.49,0.085,caisse (10x100un),77.99,0.078,https://www.mayrand.ca/fr/nos-produits/emballage/contenant-jetable/contenant-plastique/couvercle-transparent-perfore-extra-large-polar-pak-11902/
Placon,Couvercle transparent plat pour bol 80 oz / 160 oz x5,emballage,unité (5un),4.99,0.998,caisse (10X5un),41.99,0.84,https://www.mayrand.ca/fr/nos-produits/emballage/contenant-jetable/contenant-plastique/couvercle-transparent-plat-pour-bol-80-oz160-ozx5-placon-25283/
Placon,Couvercle transparent pour contenant 12 oz x50,emballage,unité (5un),6.99,1.398,caisse (10X5un),51.99,1.04,https://www.mayrand.ca/fr/nos-produits/emballage/contenant-jetable/contenant-plastique/couvercle-transparent-pour-contenant-12-oz-placon-25300/
Superior,Couvercle à languette 10 oz / 295 ml x100,emballage,unité (100un),4.39,0.044,caisse (10x100un),37.99,0.038,https://www.mayrand.ca/fr/nos-produits/emballage/contenant-jetable/contenant-plastique/couvercle-avec-languette-10oz-l9096lb-superior-39859/
Superior,Couvercle à languette 10 à 16 oz x100,emballage,unité (100un),4.39,0.044,caisse (10x100un),37.99,0.038,https://www.mayrand.ca/fr/nos-produits/emballage/contenant-jetable/contenant-plastique/couvercle-avec-languette-10-16oz-superior-33587/
Superior,Couvercle à languette 8 oz / 236 ml x100,emballage,unité (100un),3.99,0.04,caisse (10x100un),32.99,0.033,https://www.mayrand.ca/fr/nos-produits/emballage/contenant-jetable/contenant-plastique/couvercle-avec-languette-8oz-superior-33588/
Dixie,Couvercle à languette 8 à 9 oz x100,emballage,unité (100un),5.49,0.055,caisse (10x100un),48.99,0.049,https://www.mayrand.ca/fr/nos-produits/emballage/contenant-jetable/contenant-plastique/couvercle-a-languette-8-9oz-tb9538x-dixie-48701/
Superior,Couvercle à languette LM620FB x100,emballage,unité (100un),4.69,0.047,caisse (15x100un),65.99,0.044,https://www.mayrand.ca/fr/nos-produits/emballage/contenant-jetable/contenant-plastique/couvercle-a-languette-blanc-lm620fb-superior-06773/
511 Food Service,Couvercle à languette compostable pour boissons chaudes de 10 à 20 oz x50,emballage,unité (50un),5.99,0.12,caisse (20X50un),101.99,0.102,https://www.mayrand.ca/fr/nos-produits/emballage/contenant-jetable/contenant-ecologique/couvercle-languette-10-20-on-511-food-service-25731/
Superior,Couvercle à languette en plastique pour boissons chaudes 7 et 8 oz x100,emballage,unité (100un),3.29,0.033,caisse (20x100un),58.99,0.029,https://www.mayrand.ca/fr/nos-produits/emballage/contenant-jetable/contenant-plastique/couvercle-a-languette-78oz-l6096fb-superior-06772/
Dart,Couvercle à languette pour boissons chaudes et froides x100,emballage,unité (100un),3.59,0.036,caisse (10x100un),29.99,0.03,https://www.mayrand.ca/fr/nos-produits/emballage/contenant-jetable/contenant-plastique/couvercle-blanc-lift-n-lock-6ftl-dart-04751/
Dart,Couvercle à languette pour boissons chaudes et froides x100,emballage,unité (100un),4.69,0.047,caisse (10x100un),39.99,0.04,https://www.mayrand.ca/fr/nos-produits/emballage/contenant-jetable/contenant-plastique/couvercle-blanc-lift-n-lock-12ftl-dart-04755/
Dart,Couvercle à languette pour boissons chaudes et froides x100,emballage,unité (100un),3.99,0.04,caisse (10x100un),35.99,0.036,https://www.mayrand.ca/fr/nos-produits/emballage/contenant-jetable/contenant-plastique/couvercle-blanc-lift-n-lock-8ftlpfc-dart-04753/
Dart,Couvercle à languette pour boissons chaudes et froides x100,emballage,unité (100un),5.69,0.057,caisse (10x100un),49.99,0.05,https://www.mayrand.ca/fr/nos-produits/emballage/contenant-jetable/contenant-plastique/couvercle-blanc-pour-cappuccino-12elpfc-dart-04754/
Mr,"Couvercle à salade transparent 30,5 cm / 12 ",emballage,unité (1un),1.29,1.29,caisse (25un),28.99,1.16,https://www.mayrand.ca/fr/nos-produits/emballage/contenant-jetable/contenant-plastique/couvercle-a-salade-transparent-12-mr-35617/
Dart,Couvercle à trou en plastique pour boissons chaudes 8 oz x100,emballage,unité (100un),8.29,0.083,caisse (10X100un),78.99,0.079,https://www.mayrand.ca/fr/nos-produits/emballage/contenant-jetable/contenant-plastique/couvercle-dome-en-plast.-a-boisson-froide-dlr626-dart-39869/
511 Food Service,"Cuillère blanche de dégustation 7,6 cm / 3'' x200",emballage,unité (200un),2.99,0.015,caisse (15X200un),37.99,0.013,https://www.mayrand.ca/fr/nos-produits/emballage/vaisselle-jetable/ustensile-jetable/cuillere-blanche-de-degustation-3-511-food-service-34160/
Yoshi,"Cuillère chinoise 12,7 cm / 5 x10",emballage,unité (10un),1.59,0.159,caisse (20x10un),27.99,0.14,https://www.mayrand.ca/fr/nos-produits/emballage/vaisselle-jetable/ustensile-jetable/cuillere-chinoise-5-x10-yoshi-14506/
Party Couture,Cuillère de dégustation transparente avec support x12,emballage,unité (12un),1.99,0.166,caisse (48X12un),84.99,0.148,https://www.mayrand.ca/fr/nos-produits/emballage/vaisselle-jetable/ustensile-jetable/cuillere-de-degustation-transparente-avec-support-party-couture-32497/
Party Couture,Cuillère de dégustation transparente x24,emballage,unité (24un),2.39,0.1,caisse (48X24un),94.99,0.082,https://www.mayrand.ca/fr/nos-produits/emballage/vaisselle-jetable/ustensile-jetable/cuillere-de-degustation-transparente-party-couture-32498/
Yoshi,"Cuillère de service classique 25,4 cm / 10 x1",emballage,unité (1un),0.49,0.49,caisse (100x1un),43.79,0.438,https://www.mayrand.ca/fr/nos-produits/emballage/vaisselle-jetable/ustensile-jetable/cuillere-de-service-classique-10-yoshi-15799/
Party Collection,Cuillère de service transparente x4,emballage,unité (4un),0.99,0.248,caisse (24X4un),20.99,0.219,https://www.mayrand.ca/fr/nos-produits/emballage/vaisselle-jetable/ustensile-jetable/cuillere-de-service-transparente-party-collection-34814/
511 Food Service,Cuillère en bois naturel x50,emballage,unité (50S),4.99,0.1,caisse (20x50un),79.99,0.08,https://www.mayrand.ca/fr/nos-produits/emballage/vaisselle-jetable/ustensile-jetable/cuilliere-en-bois-naturel-511-food-service-25730/
Yoshi,Cuillère à punch en plastique transparent x1,emballage,unité (1un),0.49,0.49,caisse (48x1un),18.49,0.385,https://www.mayrand.ca/fr/nos-produits/emballage/vaisselle-jetable/ustensile-jetable/cuillere-punch-en-plastique-clair-yoshi-14559/
511 Food Service,"Cuillère à soda 20,3 cm / 8 x500",emballage,unité (500un),17.99,0.036,caisse (2x500un),33.99,0.034,https://www.mayrand.ca/fr/nos-produits/emballage/vaisselle-jetable/ustensile-jetable/cuillere-a-soda-8-511-food-service-34158/
Table Accents,Cuillère à soupe blanche compostable x1000,emballage,N/A,N/A,N/A,caisse (1000un),24.99,0.025,https://www.mayrand.ca/fr/nos-produits/emballage/vaisselle-jetable/ustensile-jetable/cuillere-soupe-blanche-compostable-table-accents-23746/
Table Accents,Cuillère à soupe blanche compostable x1000,emballage,N/A,N/A,N/A,caisse (1000un),24.99,0.025,https://www.mayrand.ca/fr/nos-produits/emballage/vaisselle-jetable/ustensile-jetable/cuillere-soupe-blanche-compostable-table-accents-23746/
Polarpro,Cuillère à soupe blanche en propylène x1000,emballage,N/A,N/A,N/A,caisse (1000un),19.99,0.02,https://www.mayrand.ca/fr/nos-produits/emballage/vaisselle-jetable/ustensile-jetable/cuillere-a-soupe-blanche-en-propylene-polarpro-17736/
Touch,Cuillère à soupe en plastique blanc x1000,emballage,N/A,N/A,N/A,caisse (1000un),12.49,0.012,https://www.mayrand.ca/fr/nos-produits/emballage/vaisselle-jetable/ustensile-jetable/cuillere-a-soupe-en-plastique-blanc-touch-07210/
Touch,Cuillère à soupe en plastique blanc x1000,emballage,N/A,N/A,N/A,caisse (1000un),12.49,0.012,https://www.mayrand.ca/fr/nos-produits/emballage/vaisselle-jetable/ustensile-jetable/cuillere-a-soupe-en-plastique-blanc-touch-07210/
Table Accents,Cuillère à soupe en plastique blanche,emballage,N/A,N/A,N/A,caisse (1000un),18.99,0.019,https://www.mayrand.ca/fr/nos-produits/emballage/vaisselle-jetable/ustensile-jetable/cuillere-a-soupe-en-plastique-blanche-envel-indiv-table-accents-33211/
Polarmidi,Cuillère à soupe en plastique blanche x100,emballage,unité (100un),12.99,0.13,caisse (10x100un),119.99,0.12,https://www.mayrand.ca/fr/nos-produits/emballage/vaisselle-jetable/ustensile-jetable/cuillere-soupe-blanche-polarmidi-10285/
Table Accents,Cuillère à thé blanche compostable x1000,emballage,N/A,N/A,N/A,caisse (1000un),22.99,0.023,https://www.mayrand.ca/fr/nos-produits/emballage/vaisselle-jetable/ustensile-jetable/cuillere-the-blanche-compostable-table-accents-23745/
Polarpro,Cuillère à thé blanche en propylène x1000,emballage,N/A,N/A,N/A,caisse (1000un),19.99,0.02,https://www.mayrand.ca/fr/nos-produits/emballage/vaisselle-jetable/ustensile-jetable/cuillere-a-the-blanche-en-propylene-polarpro-17735/
Touch,Cuillère à thé en plastique blanc x1000,emballage,N/A,N/A,N/A,caisse (1000un),12.49,0.012,https://www.mayrand.ca/fr/nos-produits/emballage/vaisselle-jetable/ustensile-jetable/cuillere-a-the-en-plastique-blanc-touch-07213/
Table Accents,Cuillère à thé en plastique blanche,emballage,N/A,N/A,N/A,caisse (1000un),18.99,0.019,https://www.mayrand.ca/fr/nos-produits/emballage/vaisselle-jetable/ustensile-jetable/cuillere-a-the-en-plastique-blanche-envelop-indiv-table-accents-33208/
Table Accents,Cuillère à thé en plastique blanche,emballage,N/A,N/A,N/A,caisse (1000un),18.99,0.019,https://www.mayrand.ca/fr/nos-produits/emballage/vaisselle-jetable/ustensile-jetable/cuillere-a-the-en-plastique-blanche-envelop-indiv-table-accents-33208/
Polarmidi,Cuillère à thé en plastique blanche x100,emballage,unité (100un),12.99,0.13,caisse (10x100un),119.99,0.12,https://www.mayrand.ca/fr/nos-produits/emballage/vaisselle-jetable/ustensile-jetable/cuillere-a-the-blanche-polarmidi-10284/
Touch,Cuillère à thé en plastique blanche x24,emballage,unité (24un),1.89,0.079,caisse (24X24un),35.99,0.062,https://www.mayrand.ca/fr/nos-produits/emballage/vaisselle-jetable/ustensile-jetable/cuillere-a-the-en-plastique-touch-34293/
Touch,Cuillère à thé en plastique transparent x500,emballage,N/A,N/A,N/A,caisse (500un),29.99,0.06,https://www.mayrand.ca/fr/nos-produits/emballage/vaisselle-jetable/ustensile-jetable/cuillere-a-the-en-plastique-transparent-touch-34294/
Touch,"Cure dent frills 5,1 cm / 2,5 x1000",emballage,unité (1000un),3.39,0.003,caisse (10x1000un),30.99,0.003,https://www.mayrand.ca/fr/nos-produits/emballage/vaisselle-jetable/pic/cure-dent-frills-2.5-touch-10301/
Touch,Cure dent plat 24 x 650 un,emballage,unité (24x650un),14.99,0.625,caisse (6x24x650un),75.99,0.001,https://www.mayrand.ca/fr/nos-produits/emballage/vaisselle-jetable/pic/cure-dent-plat-touch-04782/
Touch,Cure-dents assortiment 4 couleurs 4 x1000,emballage,unité (1000un),4.19,0.004,caisse (10X1000un),36.99,0.004,https://www.mayrand.ca/fr/nos-produits/emballage/vaisselle-jetable/pic/cure-dents-assortiment-4-couleurs-4-touch-34409/
Touch,Cure-dents plats x750,emballage,unité (750un),2.49,0.003,caisse (12x750un),25.99,0.003,https://www.mayrand.ca/fr/nos-produits/emballage/vaisselle-jetable/pic/cure-dents-plats-touch-04784/
Touch,Cure-dents ronds individuels x1000,emballage,unité (1000un),2.99,0.003,caisse (12X1000un),31.99,0.003,https://www.mayrand.ca/fr/nos-produits/emballage/vaisselle-jetable/pic/cure-dents-ronds-individuels-touch-44560/
Touch,Cure-dents ronds menthe individuels x1000,emballage,unité (1000un),2.69,0.003,caisse (12X1000un),30.99,0.003,https://www.mayrand.ca/fr/nos-produits/emballage/vaisselle-jetable/pic/cure-dents-ronds-menthe-individuels-touch-29999/
Touch,Cure-dents ronds x1000,emballage,unité (1000un),1.59,0.002,caisse (24X1000un),34.99,0.001,https://www.mayrand.ca/fr/nos-produits/emballage/vaisselle-jetable/pic/cure-dents-ronds-touch-43815/
Yoshi,Duo de verrine en plastique transparent x10,emballage,unité (10un),5.19,0.519,caisse (20X10un),90.79,0.454,https://www.mayrand.ca/fr/nos-produits/emballage/contenant-jetable/contenant-plastique/duo-verrine-petit-contenant-a-cocktail-transparent-yoshi-17894/
Yoshi,Ensemble d'ustensiles en plastique argenté x80,emballage,unité (80un),13.99,0.175,caisse (6X80un),72.99,0.152,https://www.mayrand.ca/fr/nos-produits/emballage/vaisselle-jetable/ustensile-jetable/kit-40-fourchettes-20-couteaux-et-cuilleres-argent-yoshi-32140/
Table Accents,Ensemble d'ustensiles en plastique blanc x500,emballage,N/A,N/A,N/A,caisse (500un),34.99,0.07,https://www.mayrand.ca/fr/nos-produits/emballage/vaisselle-jetable/ustensile-jetable/kit-dustensiles-en-plastique-blanc-co-fo-cu-s-p-table-accents-29715/
Chef Elite,"Feuille d'aluminium 20,3 cm x 27,3 cm / 8'' x 10.75",emballage,unité (500un),10.49,0.021,caisse (6x500un),58.99,0.02,https://www.mayrand.ca/fr/nos-produits/emballage/pellicule-papier-alimentaire/feuille-et-rouleau-d-aluminium/feuille-daluminium-8x10.75-chef-elite-21514/
Chef Elite,"Feuille d'aluminium 22,9 cm x 27,3 cm /9'' x 10,75",emballage,unité (500un),10.99,0.022,caisse (6x500un),62.49,0.021,https://www.mayrand.ca/fr/nos-produits/emballage/pellicule-papier-alimentaire/feuille-et-rouleau-d-aluminium/feuille-daluminium-9x10.75-chef-elite-21516/
Chef Elite,"Feuille d'aluminium 30,5 cm x 27,3 cm / 12'' x 10,75",emballage,unité (500un),15.49,0.031,caisse (6x500un),87.49,0.029,https://www.mayrand.ca/fr/nos-produits/emballage/pellicule-papier-alimentaire/feuille-et-rouleau-d-aluminium/feuille-daluminium-12x10.75-chef-elite-21517/
Chef Elite,"Feuille d'aluminium 30,5 cm x 27,3 cm /12'' x 10,75",emballage,unité (50un),2.49,0.05,caisse (24x50un),46.99,0.039,https://www.mayrand.ca/fr/nos-produits/emballage/pellicule-papier-alimentaire/feuille-et-rouleau-d-aluminium/feuille-daluminium-12x10.75-chef-elite-21526/
Maska,Ficelle de cuisine,emballage,unité (1un),36.99,36.99,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/emballage/pellicule-papier-alimentaire/ficelle-alimentaire/ficelle-de-cuisine-maska-22826/
Hy Pax,Ficelle pour boucher poli x6,emballage,unité (1un),11.99,11.99,caisse (50x1un),499.99,10.0,https://www.mayrand.ca/fr/nos-produits/emballage/pellicule-papier-alimentaire/ficelle-alimentaire/ficelle-pour-boucher-poli-6r-hy-pax-33010/
Hy Pax,Ficelle pour boucher polie x2,emballage,unité (1un),11.99,11.99,caisse (50x1un),499.99,10.0,https://www.mayrand.ca/fr/nos-produits/emballage/pellicule-papier-alimentaire/ficelle-alimentaire/ficelle-pour-boucher-poli-2r-hy-pax-33013/
Hy Pax,Ficelle pour boucher polie x4,emballage,unité (1un),11.99,11.99,caisse (50x1un),499.99,10.0,https://www.mayrand.ca/fr/nos-produits/emballage/pellicule-papier-alimentaire/ficelle-alimentaire/ficelle-pour-boucher-poli-4r-hy-pax-33011/
Bunn,Filtre à café géant u-3 x250,emballage,N/A,N/A,N/A,caisse (250un),19.99,0.08,https://www.mayrand.ca/fr/nos-produits/article-de-cuisine/service-de-table/cafetiere-et-theiere/filtre-a-cafe-geant-u-3-bunn-38666/
Touch,"Flèche claire pour boisson 15,2 cm / 6 x500",emballage,unité (500un),7.39,0.015,caisse (4x500un),25.99,0.013,https://www.mayrand.ca/fr/nos-produits/emballage/vaisselle-jetable/pic/fleche-claire-pour-boisson-6-touch-02950/
Yoshi,Flûtes à champagne en plastique 5 oz / 148 ml x6,emballage,unité (6un),7.99,1.332,caisse (12x6un),83.29,1.157,https://www.mayrand.ca/fr/nos-produits/emballage/vaisselle-jetable/verre-jetable/verre-a-champagne-jetable-5-oz-yoshi-14496/
Argentia Ridge,Flûtes à champagne en plastique x40,emballage,unité (40un),13.49,0.337,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/emballage/vaisselle-jetable/verre-jetable/flutes-a-champagne-argentia-ridge-28169/
Table Accents,Fourchette blanche compostable x1000,emballage,N/A,N/A,N/A,caisse (1000un),24.99,0.025,https://www.mayrand.ca/fr/nos-produits/emballage/vaisselle-jetable/ustensile-jetable/fourchette-blanche-compostable-table-accents-23744/
Yoshi,"Fourchette de service transparente 25,4 cm / 10'' x1",emballage,unité (1un),0.59,0.59,caisse (100x1un),47.99,0.48,https://www.mayrand.ca/fr/nos-produits/emballage/vaisselle-jetable/ustensile-jetable/fourchette-de-service-transparent-10-yoshi-15798/
Party Collection,Fourchette de service transparente x4,emballage,unité (4un),1.09,0.273,caisse (24X4un),21.99,0.229,https://www.mayrand.ca/fr/nos-produits/emballage/vaisselle-jetable/ustensile-jetable/fourchette-de-service-transparente-party-collection-34816/
511 Food Service,Fourchette en bois naturel x50,emballage,unité (50S),4.99,0.1,caisse (20X50un),79.99,0.08,https://www.mayrand.ca/fr/nos-produits/emballage/vaisselle-jetable/ustensile-jetable/fourchette-en-bois-naturel-511-food-service-25732/
Yoshi,"Fourchette en plastique argentée 17,8 cm / 7'' x20",emballage,unité (20un),3.49,0.175,caisse (30x20un),89.99,0.15,https://www.mayrand.ca/fr/nos-produits/emballage/vaisselle-jetable/ustensile-jetable/fourchette-en-plastique-argent-7-yoshi-15802/
Yoshi,"Fourchette en plastique argentée 17,9 cm / 7,75'' x20",emballage,unité (20un),3.69,0.184,caisse (30x20un),92.99,0.155,https://www.mayrand.ca/fr/nos-produits/emballage/vaisselle-jetable/ustensile-jetable/fourchette-a-diner-argentee-775-yoshi-15801/
Table Accents,Fourchette en plastique blanche,emballage,N/A,N/A,N/A,caisse (1000un),18.99,0.019,https://www.mayrand.ca/fr/nos-produits/emballage/vaisselle-jetable/ustensile-jetable/fourchette-en-plastique-blanche-envel-individuelle-table-accents-33206/
Polarmidi,Fourchette en plastique blanche x100,emballage,unité (100un),12.99,0.13,caisse (10x100un),119.99,0.12,https://www.mayrand.ca/fr/nos-produits/emballage/vaisselle-jetable/ustensile-jetable/fourchette-blanche-polarmidi-10282/
Touch,Fourchette en plastique blanche x1000,emballage,N/A,N/A,N/A,caisse (1000un),12.49,0.012,https://www.mayrand.ca/fr/nos-produits/emballage/vaisselle-jetable/ustensile-jetable/fourchette-en-plastique-blanc-touch-07212/
Touch,Fourchette en plastique blanche x24,emballage,unité (24un),1.89,0.079,caisse (24X24un),36.99,0.064,https://www.mayrand.ca/fr/nos-produits/emballage/vaisselle-jetable/ustensile-jetable/fourchettes-en-plastique-touch-34291/
Polarpro,Fourchette en propylène blanche x1000,emballage,N/A,N/A,N/A,caisse (1000un),19.99,0.02,https://www.mayrand.ca/fr/nos-produits/emballage/vaisselle-jetable/ustensile-jetable/fourchette-blanche-en-propylene-polarpro-17734/
Touch,Fourchette transparente en plastique x500,emballage,N/A,N/A,N/A,caisse (500un),29.99,0.06,https://www.mayrand.ca/fr/nos-produits/emballage/vaisselle-jetable/ustensile-jetable/fourchette-transparente-en-plastique-touch-34296/
