Brand                   ,Description                                                      ,Catérogie ,Format (petit)          ,Prix Total ,Prix unitaire ,Format (grand)     ,Prix Total ,Prix unitaire ,URL
Not available           ,Foie de poulet                                                   ,boucherie ,unité (env. 5 kg)       ,4.95       ,0.099         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/volaille/foie-de-poulet--50494/
Philippe Mollé          ,Foie gras cuit sous vide 250 g                                   ,boucherie ,"unité (env. 0,25 kg)"  ,159.99     ,63.996        ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/gibier/foie-gras-cuit-sous-vide-petit-philippe-molle-50095/
Canabec                 ,Fond de canard 300 ml                                            ,boucherie ,unité (300ml)           ,4.59       ,1.53          ,caisse (12x300ml)  ,51.99      ,1.444         ,https://www.mayrand.ca/fr/nos-produits/boucherie/gibier/fond-de-canard-canabec-50717/
Canabec                 ,Fond de gibier 300 ml                                            ,boucherie ,unité (300ml)           ,3.99       ,1.33          ,caisse (12x300ml)  ,44.29      ,1.23          ,https://www.mayrand.ca/fr/nos-produits/boucherie/gibier/fond-de-gibier-canabec-50716/
Canabec                 ,Fond de veau 300 ml                                              ,boucherie ,unité (300ml)           ,4.59       ,1.53          ,caisse (12x300ml)  ,51.99      ,1.444         ,https://www.mayrand.ca/fr/nos-produits/boucherie/gibier/fond-de-veau-canabec-50718/
Canabec                 ,Fond de veau 300 ml                                              ,boucherie ,unité (300ml)           ,4.49       ,1.497         ,caisse (6x300ml)   ,25.99      ,1.444         ,https://www.mayrand.ca/fr/nos-produits/boucherie/gibier/fond-de-veau-canabec-50792/
Famille Fontaine        ,"Gigot d'agneau du Québec avec os 1,5 kg"                        ,boucherie ,"unité (env. 1,5 kg)"   ,31.99      ,2.133         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/agneau/gigot-dagneau-avec-os-quebec-famille-fontaine-50363/
Canabec                 ,Graisse fine de canard 300 ml                                    ,boucherie ,unité (300ml)           ,5.39       ,1.797         ,caisse (12x300ml)  ,59.99      ,1.666         ,https://www.mayrand.ca/fr/nos-produits/boucherie/gibier/graisse-fine-de-canard-canabec-50806/
Canabec                 ,Gras de canard 1 kg                                              ,boucherie ,unité (1L)              ,12.19      ,1.219         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/gibier/gras-canard-congele-canabec-50768/
Canabec                 ,Gras de canard fondu 4 L                                         ,boucherie ,unité (4L)              ,45.99      ,1.15          ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/gibier/gras-de-canard-fondu-congele-canabec-51548/
Not available           ,Gras de dos de porc salé frais                                   ,boucherie ,unité (env. 1 kg)       ,8.57       ,0.857         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/porc/gras-de-dos-de-porc-sale--50262/
Not available           ,Grillades de porc assaisonnées 1 kg                              ,boucherie ,unité (env. 1 kg)       ,7.95       ,0.795         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/porc/grillades-de-porc-assaisonnees-decongelees--53209/
Maison Fayard           ,Gésiers de canard confits 250 g                                  ,boucherie ,unité (250g)            ,14.99      ,5.996         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/volaille/gesiers-de-canard-confits-maison-fayard-50866/
Not available           ,Haché de viande de cheval 454 g                                  ,boucherie ,unité (env. 1 kg)       ,11.89      ,1.189         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/gibier/cheval-hache-frais--52353/
Not available           ,Haut de cuisse de poulet désossé                                 ,boucherie ,unité (env. 1 kg)       ,12.99      ,1.299         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/volaille/haut-de-cuisse-de-poulet-desosse--51438/
Not available           ,Haut de cuisse de poulet désossé paré 145 g x12                  ,boucherie ,"unité (env. 1,74 kg)"  ,10.99      ,0.632         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/volaille/haut-de-cuisse-de-poulet-desosse-pare-format-eco--50438/
Not available           ,Haut de surlonge AA 1/4''                                        ,boucherie ,unité (env. 6 kg)       ,13.6       ,0.227         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/boeuf/haut-de-surlonge-aa-14-trim--50181/
Not available           ,Haut de surlonge frais 1855                                      ,boucherie ,unité (env. 6 kg)       ,12.59      ,0.21          ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/boeuf/haut-de-surlonge-1855--50198/
Not available           ,Jarret d'agneau congelé 3 à 4 unités                             ,boucherie ,"unité (env. 1,28 kg)"  ,13.21      ,1.032         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/agneau/jarret-dagneau-congele--50376/
Not available           ,Jarret de porc avec couenne congelé                              ,boucherie ,unité (env. 1 kg)       ,3.71       ,0.371         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/porc/jarret-de-porc-avec-couenne-congele--53397/
Not available           ,Jarret de porc frais 2 x 1 kg                                    ,boucherie ,unité (env. 2 kg)       ,4.99       ,0.25          ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/porc/jarret-de-porc-frais--50271/
Famille Fontaine        ,Jarrets de veau Osso Buco 400 g                                  ,boucherie ,"unité (env. 0,4 kg)"   ,24.99      ,6.247         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/veau/jarrets-de-veau-osso-buco-famille-fontaine-52390/
MTL Jerky               ,Jerky de boeuf original 70 g                                     ,boucherie ,unité (70g)             ,7.59       ,10.843        ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/boeuf/jerky-buf-original-mtl-jerky-52548/
MTL Jerky               ,Jerky de bœuf Diablo 70 g                                        ,boucherie ,unité (70g)             ,7.99       ,11.414        ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/boeuf/jerky-buf-diablo-mtl-jerky-52544/
MTL Jerky               ,Jerky de bœuf chili et lime 70 g                                 ,boucherie ,unité (70g)             ,7.59       ,10.843        ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/boeuf/jerky-buf-chili-et-lime-mtl-jerky-52547/
MTL Jerky               ,Jerky de bœuf citron et poivre 70 g                              ,boucherie ,unité (70g)             ,7.59       ,10.843        ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/boeuf/jerky-buf-citron-et-poivre-mtl-jerky-52545/
MTL Jerky               ,Jerky de bœuf doux et épicé 70 g                                 ,boucherie ,unité (70g)             ,7.59       ,10.843        ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/boeuf/jerky-buf-doux-et-epice-mtl-jerky-52546/
Butterball              ,Jeune dinde assaisonnée avec abats 4 kg congelé                  ,boucherie ,unité (env. 4 kg)       ,6.99       ,0.175         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/volaille/dindon-57--congele-avec-abats-butterball-50833/
Butterball              ,Jeune dinde surgelée assaisonnée avec abats 6 kg                 ,boucherie ,unité (env. 6 kg)       ,6.99       ,0.117         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/volaille/dindon-911-congele-avec-abats-butterball-50832/
Butterball              ,Jeune dindon farci congelé 6 kg                                  ,boucherie ,unité (env. 6 kg)       ,7.99       ,0.133         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/volaille/jeune-dindon-farci-congele-butterball-50831/
Canabec                 ,Kangourou à fondue chinoise congelé 200 g                        ,boucherie ,unité (200g)            ,9.19       ,4.595         ,caisse (10x200g)   ,87.49      ,4.374         ,https://www.mayrand.ca/fr/nos-produits/boucherie/gibier/kangourou-a-fondue-chinoise-congele-canabec-50730/
Famille Fontaine        ,Kefta de veau 450 g                                              ,boucherie ,"unité (env. 0,45 kg)"  ,14.59      ,3.242         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/veau/kefta-de-veau-famille-fontaine-52377/
Canada Sauce            ,"Ketchup 1 Gallon / 3,8 L"                                       ,boucherie ,unité (1 Gallon)        ,45.99      ,4599.0        ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/assaisonnement-et-sauce/ketchup-1-gallon-canada-sauce-52589/
Canada Sauce            ,Ketchup 350 ml                                                   ,boucherie ,unité (350ml)           ,4.79       ,1.369         ,caisse (12x350ml)  ,53.99      ,1.285         ,https://www.mayrand.ca/fr/nos-produits/boucherie/assaisonnement-et-sauce/ketchup-canada-sauce-52590/
Not available           ,Lanière poitrine poulet 500 g                                    ,boucherie ,"unité (env. 0,5 kg)"   ,16.95      ,3.39          ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/volaille/lanieres-de-poitrine-de-poulet--51542/
Not available           ,Lanière porc surlonge frais 500 g                                ,boucherie ,"unité (env. 0,5 kg)"   ,13.21      ,2.642         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/porc/laniere-porc-surlonge-frais--50770/
Not available           ,Lanières de bœuf 500 g                                           ,boucherie ,"unité (env. 0,5 kg)"   ,15.69      ,3.138         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/boeuf/laniere-de-boeuf--51115/
Not available           ,Lanières de poitrine de poulet natures congelées                 ,boucherie ,unité (env. 1 kg)       ,15.25      ,1.525         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/volaille/laniere-de-poitrine-de-poulet-nature-congelee--50427/
Not available           ,"Lapin sans tête 1,5 kg"                                         ,boucherie ,"unité (env. 1,5 kg)"   ,16.95      ,1.13          ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/gibier/lapin-sans-tete--50756/
Rougié                  ,Lobe de foie gras déveiné congelé 500 g                          ,boucherie ,"unité (env. 0,5 kg)"   ,87.49      ,17.498        ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/volaille/lobe-de-foie-gras-eveine-congele-rougie-52781/
Not available           ,Longe de porc désossée frais sous-vide 5 kg                      ,boucherie ,unité (env. 5 kg)       ,5.99       ,0.12          ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/porc/longe-de-porc-desossee-sous-vide-frais--52043/
Not available           ,Longe de porc désossée sous vide 4 kg                            ,boucherie ,unité (env. 4 kg)       ,5.99       ,0.15          ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/porc/longe-de-porc-desossee-sous-vide--52042/
Not available           ,Macreuse de boeuf wagyu du Québec frais                          ,boucherie ,unité (env. 1 kg)       ,58.99      ,5.899         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/boeuf/macreuse-de-boeuf-wagyu-du-quebec-frais--50614/
Rougié                  ,Magret de canard 400 g                                           ,boucherie ,"unité (env. 0,4 kg)"   ,26.75      ,6.688         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/gibier/magret-de-canard-rougie-50760/
Canada Sauce            ,"Moutarde 1 Gallon / 3,8 L"                                      ,boucherie ,unité (1 Gallon)        ,45.99      ,4599.0        ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/assaisonnement-et-sauce/moutarde-1-gallon-canada-sauce-52591/
Canada Sauce            ,Moutarde 350 ml                                                  ,boucherie ,unité (350ml)           ,4.79       ,1.369         ,caisse (12x350ml)  ,53.99      ,1.285         ,https://www.mayrand.ca/fr/nos-produits/boucherie/assaisonnement-et-sauce/moutarde-canada-sauce-52592/
Wigwam                  ,Moutarde d'automne 212 ml                                        ,boucherie ,unité (212ml)           ,9.49       ,4.476         ,caisse (12x212ml)  ,107.99     ,4.245         ,https://www.mayrand.ca/fr/nos-produits/boucherie/assaisonnement-et-sauce/moutarde-dautomne-un-wigwam-50082/
Wigwam                  ,Moutarde forestière 212 ml                                       ,boucherie ,unité (212ml)           ,9.49       ,4.476         ,caisse (12x212ml)  ,107.99     ,4.245         ,https://www.mayrand.ca/fr/nos-produits/boucherie/assaisonnement-et-sauce/moutarde-forestiere-un-wigwam-50084/
Wigwam                  ,Moutarde nordique 212 ml                                         ,boucherie ,unité (212ml)           ,9.49       ,4.476         ,caisse (12x212ml)  ,107.99     ,4.245         ,https://www.mayrand.ca/fr/nos-produits/boucherie/assaisonnement-et-sauce/moutarde-nordique-un-wigwam-50086/
Boeuf Québec            ,Médaillon de haut de surlonge 225 g                              ,boucherie ,unité (225G)            ,7.69       ,3.418         ,caisse (6x225g)    ,43.99      ,3.259         ,https://www.mayrand.ca/fr/nos-produits/boucherie/boeuf/medaillon-de-haut-surlonge-qc-boeuf-quebec-56023/
Not available           ,Médaillon haut de surlonge boeuf 1855 2 x 225 g                  ,boucherie ,"unité (env. 0,45 kg)"  ,29.99      ,6.664         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/boeuf/medaillon-haut-de-surlonge-boeuf-1855--50199/
Alpha                   ,Médaillons de filet mignon de bœuf AA 6 oz congelés              ,boucherie ,N/A                     ,N/A        ,N/A           ,caisse (6x6oz)     ,69.99      ,6.858         ,https://www.mayrand.ca/fr/nos-produits/boucherie/boeuf/filet-mignon-de-boeuf-6oz-aa-congele-alpha-34957/
Wigwam                  ,Mélange barbecue 125 g                                           ,boucherie ,unité (212ml)           ,12.49      ,5.892         ,caisse (12x212ml)  ,140.99     ,5.542         ,https://www.mayrand.ca/fr/nos-produits/boucherie/assaisonnement-et-sauce/melange-barbecue-un-wigwam-50072/
Wigwam                  ,Mélange à gibiers 125 g                                          ,boucherie ,unité (212ml)           ,12.49      ,5.892         ,caisse (12x212ml)  ,140.99     ,5.542         ,https://www.mayrand.ca/fr/nos-produits/boucherie/assaisonnement-et-sauce/melange-gibier-un-wigwam-50074/
Wigwam                  ,Mélange à gravlax 125 g                                          ,boucherie ,unité (212ml)           ,10.99      ,5.184         ,caisse (12x212ml)  ,123.99     ,4.874         ,https://www.mayrand.ca/fr/nos-produits/boucherie/assaisonnement-et-sauce/melange-gravlax-un-wigwam-50076/
Wigwam                  ,Mélange à poissons 125 g                                         ,boucherie ,unité (212ml)           ,12.49      ,5.892         ,caisse (12x212ml)  ,140.99     ,5.542         ,https://www.mayrand.ca/fr/nos-produits/boucherie/assaisonnement-et-sauce/melange-poisson-un-wigwam-50078/
Not available           ,"Noix de ronde AA entière dénudée 2,2 kg"                        ,boucherie ,"unité (env. 2,2 kg)"   ,12.78      ,0.581         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/boeuf/noix-de-ronde-aa-entiere-denudee---52913/
Not available           ,Oie congelée                                                     ,boucherie ,unité (env. 1 kg)       ,17.25      ,1.725         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/gibier/oie-congelee--50788/
Canabec                 ,Oie à fondue chinoise congelée 150 g                             ,boucherie ,unité (150g)            ,7.49       ,4.993         ,caisse (10x150g)   ,70.49      ,4.699         ,https://www.mayrand.ca/fr/nos-produits/boucherie/gibier/oie-a-fondue-chinoise-congelee-canabec-50725/
Not available           ,Oreilles de crisse surgelées                                     ,boucherie ,unité (env. 1 kg)       ,31.51      ,3.151         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/porc/oreilles-de-crisse-surgelees--50098/
Not available           ,Os à moelle congelés                                             ,boucherie ,"unité (env. 1,6 kg)"   ,5.97       ,0.373         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/boeuf/os-a-moelle--50196/
Not available           ,Osso buco de porc congelé ±8 unités de 250 g                     ,boucherie ,"unité (env. 2,5 kg)"   ,8.29       ,0.332         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/porc/osso-buco-de-porc-congele--53398/
Not available           ,Osso buco de veau de grain                                       ,boucherie ,unité (env. 1 kg)       ,25.24      ,2.524         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/veau/osso-buco-de-veau-de-grain-congele--50337/
Montpak International   ,"Osso buco de veau de grain 1,5'' congelé"                       ,boucherie ,unité (env. 1 kg)       ,12.99      ,1.299         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/veau/osso-buco-veau-grain-15-pouce-congele-montpak-international-50678/
Not available           ,Palette désossée du Québec                                       ,boucherie ,"unité (env. 1,5 kg)"   ,14.99      ,0.999         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/boeuf/palette-desosse-qc-un--50633/
Not available           ,Pilon de dinde 1 kg                                              ,boucherie ,unité (env. 1 kg)       ,4.69       ,0.469         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/volaille/pilon-de-dinde-frais--53243/
Not available           ,Pilon de poulet 6 x 150 g                                        ,boucherie ,"unité (env. 0,9 kg)"   ,5.21       ,0.579         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/volaille/pilon-poulet-francais--51416/
Not available           ,Pilons de dinde congelés 5 kg                                    ,boucherie ,unité (5kg)             ,17.99      ,0.36          ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/volaille/pilon-de-dinde-congele-5kg--50457/
Not available           ,Pilons de poulet 20 x 120 g                                      ,boucherie ,"unité (env. 2,4 kg)"   ,4.25       ,0.177         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/volaille/pilon-de-poulet-format-economique--50416/
Lac Brome               ,Pilons d’ailes de canard miel et ail congelés 650 g              ,boucherie ,unité (650g)            ,12.69      ,1.952         ,caisse (2x650g)    ,25.39      ,1.953         ,https://www.mayrand.ca/fr/nos-produits/boucherie/gibier/pilons-dailes-de-canard-miel-et-ail-congeles-lac-brome-50814/
Not available           ,Pintade fraîche                                                  ,boucherie ,unité (env. 1 kg)       ,17.29      ,1.729         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/gibier/pintade-fraiche--50789/
Canabec                 ,Pintade à fondue chinoise congelée 150 g                         ,boucherie ,unité (150g)            ,8.89       ,5.927         ,caisse (10x150g)   ,84.49      ,5.633         ,https://www.mayrand.ca/fr/nos-produits/boucherie/gibier/pintade-a-fondue-chinoise-congelee-canabec-50724/
Lac Brome               ,Poitrine de canard désossée 300 g                                ,boucherie ,"unité (env. 0,3 kg)"   ,29.89      ,9.963         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/gibier/poitrine-de-canard-desossee-lac-brome-50811/
Lac Brome               ,Poitrine de canard en cubes congelée 300 g                       ,boucherie ,unité (300g)            ,8.99       ,2.997         ,caisse (12x300g)   ,107.89     ,2.997         ,https://www.mayrand.ca/fr/nos-produits/boucherie/gibier/poitrine-de-canard-en-cubes-congelee-lac-brome-50821/
Butterball              ,Poitrine de dinde Butterball                                     ,boucherie ,unité (1.5kg)           ,20.99      ,1.399         ,caisse (8x1.5kg)   ,167.99     ,1.4           ,https://www.mayrand.ca/fr/nos-produits/boucherie/volaille/poitrine-de-dinde-desossee-congelee-butterball-50828/
Butterball              ,"Poitrine de dinde blanche et brune désossée congelée 1,5 kg"    ,boucherie ,unité (1.5kg)           ,25.09      ,1.673         ,caisse (8x1.5kg)   ,167.99     ,1.4           ,https://www.mayrand.ca/fr/nos-produits/boucherie/volaille/poitrine-de-dinde-blanche-et-brune-desosse-congel.-butterball-50829/
Not available           ,Poitrine de dinde désossée congelée 1 kg                         ,boucherie ,unité (env. 1 kg)       ,14.29      ,1.429         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/volaille/poitrine-de-dinde-desossee-congelee--50447/
Butterball              ,"Poitrine de dinde farcie désossée congelée 1,5 kg"              ,boucherie ,unité (1.5kg)           ,20.99      ,1.399         ,caisse (8x1.5kg)   ,167.99     ,1.4           ,https://www.mayrand.ca/fr/nos-produits/boucherie/volaille/poitrine-de-dinde-farcie-desossee-congelee-butterball-50827/
Not available           ,Poitrine de poulet 3 x 175 g                                     ,boucherie ,"unité (env. 0,55 kg)"  ,14.99      ,2.725         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/volaille/poitrine-poulet-desossee--51420/
Dunham                  ,Poitrine de poulet farcie cordon bleu congelée 160 g             ,boucherie ,unité (160g)            ,5.39       ,3.369         ,caisse (20X160g)   ,95.99      ,3.0           ,https://www.mayrand.ca/fr/nos-produits/boucherie/volaille/poitrine-de-poulet-farcie-cordon-bleu-congelee-dunham-50470/
Not available           ,Poitrine de poulet fraîche 275 g x5                              ,boucherie ,"unité (env. 1,375 kg)" ,13.59      ,0.988         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/volaille/poitrine-de-poulet-desossee-paree-format-eco--50420/
Volailles des Cantons   ,Poitrine de poulet sous vide                                     ,boucherie ,unité (env. 1 kg)       ,17.61      ,1.761         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/volaille/poitrine-de-poulet-sous-vide-volailles-des-cantons-50599/
Not available           ,Poitrines de poulet avec dos fraîches                            ,boucherie ,unité (env. 1 kg)       ,9.24       ,0.924         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/volaille/poitrine-de-poulet-avec-dos--50407/
Nagano                  ,Porc haché frais 400 g                                           ,boucherie ,"unité (env. 0,4 kg)"   ,11.99      ,2.997         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/porc/porc-hache-nagano-frais-nagano-52123/
Not available           ,Porc haché maigre 454 g x2                                       ,boucherie ,"unité (env. 0,908 kg)" ,6.41       ,0.706         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/porc/porc-hache-maigre-sous-vide-454gx2--50253/
Not available           ,Porc haché maigre congelé 4 x 454 g                              ,boucherie ,"unité (env. 1,816 kg)" ,6.69       ,0.368         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/porc/porc-hache-maigre-congele-454g--53179/
Not available           ,Porc haché maigre frais 1 kg                                     ,boucherie ,unité (env. 1 kg)       ,6.59       ,0.659         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/porc/porc-hache-maigre--52236/
Not available           ,Porc haché maigre sous-vide surgelé 454 g x10                    ,boucherie ,"unité (env. 4,54 kg)"  ,5.28       ,0.116         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/porc/porc-hache-maigre-sous-vide-surgele-454-g-x10--52322/
Not available           ,Porc haché maigre sous-vide surgelé 454 g x10                    ,boucherie ,"unité (env. 4,54 kg)"  ,5.28       ,0.116         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/porc/porc-hache-maigre-sous-vide-surgele-454-g-x10--52322/
Not available           ,Poulet congelé                                                   ,boucherie ,unité (env. 1 kg)       ,7.05       ,0.705         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/volaille/poulet-2kg-congele--50404/
Not available           ,Poulet de Cornouailles                                           ,boucherie ,unité (env. 1 kg)       ,9.99       ,0.999         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/gibier/poulet-de-cournouailles--50776/
Not available           ,Poulet de grain                                                  ,boucherie ,"unité (env. 1,65 kg)"  ,5.69       ,0.345         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/volaille/poulet-de-grain--50200/
Not available           ,"Poulet de grain congelé 1,6 kg"                                 ,boucherie ,"unité (env. 1,6 kg)"   ,7.59       ,0.474         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/volaille/poulet-de-grain-congele--50402/
Volailles des Cantons   ,"Poulet de grain sans antibiotiques frais 2,5 kg"                ,boucherie ,"unité (env. 2,5 kg)"   ,7.39       ,0.296         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/volaille/poulet-de-grain-sous-vide-sans-antibio-frais-2kg-volailles-des-cantons-52717/
Volailles des Cantons   ,"Poulet de grains sans antibiotiques congelé 2,5 kg"             ,boucherie ,"unité (env. 2,5 kg)"   ,6.99       ,0.28          ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/volaille/poulet-de-grain-sans-antibiotiques-sous-vide-2.5kg-volailles-des-cantons-52447/
Not available           ,"Poulet entier sans antibiotiques sous vide 1,2 kg"              ,boucherie ,"unité (env. 1,2 kg)"   ,7.59       ,0.632         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/volaille/poulet-entier-sans-antibiotiques-sous-vide--1.2kg--52400/
Not available           ,"Poulet frais de 1,2 à 1,5 kg"                                   ,boucherie ,"unité (env. 1,2 kg)"   ,6.0        ,0.5           ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/volaille/poulet-frais-a-1.2-a-1.5kg--53401/
Volailles des Cantons   ,Poulet haché congelé 454 g                                       ,boucherie ,"unité (env. 0,454 kg)" ,11.99      ,2.641         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/volaille/poulet-hache-congele-volailles-des-cantons-51102/
Not available           ,Poulet haché congelé 500 g x4                                    ,boucherie ,unité (env. 2 kg)       ,9.99       ,0.5           ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/volaille/poulet-hache-congele--52189/
Lac Brome               ,Pâté de canard champêtre congelé 700 g                           ,boucherie ,unité (700g)            ,14.29      ,2.041         ,caisse (6x700g)    ,85.79      ,2.043         ,https://www.mayrand.ca/fr/nos-produits/boucherie/gibier/pate-de-canard-champetre-congele-lac-brome-50813/
Lac Brome               ,Pâté de foie de canard au porto 80 g                             ,boucherie ,unité (80g)             ,6.29       ,7.862         ,caisse (12x80g)    ,72.99      ,7.603         ,https://www.mayrand.ca/fr/nos-produits/boucherie/gibier/pate-de-foie-au-canard-au-porto-lac-brome-51187/
Lac Brome               ,Pâté de foie de canard à la liqueur d'orange 80 g                ,boucherie ,unité (80g)             ,6.29       ,7.862         ,caisse (12x80g)    ,72.99      ,7.603         ,https://www.mayrand.ca/fr/nos-produits/boucherie/gibier/pate-de-foie-de-canard-orange-lac-brome-51188/
Restaurant H4C          ,Pâté à la pintade 960 g                                          ,boucherie ,unité (960G)            ,24.99      ,2.603         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/gibier/tourte-a-la-pintade-restaurant-h4c-50015/
