Brand,Description,Catérogie,Format (petit),Prix Total,Prix unitaire,Format (grand),Prix Total,Prix unitaire,URL
Browne,Assiette à dîner en porcelaine Palm 9 / 23 cm,article-de-cuisine,unité (1un),2.79,2.79,caisse (12X1un),29.99,2.499,https://www.mayrand.ca/fr/nos-produits/article-de-cuisine/vaisselle/assiette/assiette-a-diner-en-porcelaine-palm-9--23-cm-browne-24640/
Safdie,Assiette à dîner x4,article-de-cuisine,unité (1un),9.99,9.99,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/article-de-cuisine/vaisselle/assiette/assiette-diner-par-4-safdie-29259/
Adamo,"Assiette à fromage 35 x 10 cm / 13,7 x 3,9 ''",article-de-cuisine,unité (1un),5.99,5.99,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/article-de-cuisine/vaisselle/plat/assiette-a-fromage-35cm-x-10cm-adamo-29036/
Adamo,Assiette à fromage 35x26cm,article-de-cuisine,unité (1un),9.99,9.99,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/article-de-cuisine/vaisselle/plat/assiette-a-fromage-35cm-x-26cm-adamo-29035/
Browne,"Assiette à hors d'oeuvre en porcelaine Palm 6,5 / 16 cm",article-de-cuisine,unité (1un),1.49,1.49,caisse (12X1un),13.99,1.166,https://www.mayrand.ca/fr/nos-produits/article-de-cuisine/vaisselle/assiette/assiette-a-pain-65-16cm-palm-browne-24641/
Browne,Assiette à hors d'oeuvre en porcelaine Palm 9 / 23 cm,article-de-cuisine,unité (1un),2.49,2.49,caisse (12X1un),26.99,2.249,https://www.mayrand.ca/fr/nos-produits/article-de-cuisine/vaisselle/assiette/assiette-a-diner-9--23cm-browne-24639/
Safdie,"Assiette à pain carrée 18 cm / 7,1''",article-de-cuisine,unité (1un),4.49,4.49,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/article-de-cuisine/vaisselle/assiette/assiette-a-pain-carree-18cm-safdie-29988/
Safdie,Assiette à pain par 4,article-de-cuisine,unité (1un),6.99,6.99,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/article-de-cuisine/vaisselle/assiette/assiette-a-pain-par-4-safdie-29260/
Safdie,Assiette à pain par 4,article-de-cuisine,unité (1un),6.99,6.99,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/article-de-cuisine/vaisselle/assiette/assiette-a-pain-par-4-safdie-29260/
Danesco,Assiette à pizza 30 cm / 12 '',article-de-cuisine,unité (1un),9.99,9.99,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/article-de-cuisine/vaisselle/assiette/assiette-a-pizza-30-cm--12--danesco-26800/
Danesco,Assiette à pizza 30 cm / 12 '',article-de-cuisine,unité (1un),9.99,9.99,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/article-de-cuisine/vaisselle/assiette/assiette-a-pizza-30-cm--12--danesco-26800/
Danesco,Assiette à pizza 33 cm / 13 '',article-de-cuisine,unité (1un),11.99,11.99,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/article-de-cuisine/vaisselle/assiette/assiette-a-pizza-33-cm--13--danesco-26801/
Danesco,"Assiette à pizza 35,5 cm / 14 ''",article-de-cuisine,unité (1un),14.99,14.99,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/article-de-cuisine/vaisselle/assiette/assiette-a-pizza-355-cm--14--danesco-26802/
Sagetra,Assiette à pizza aluminium bord rouleau 15,article-de-cuisine,unité (1un),4.69,4.69,caisse (12un),45.99,3.832,https://www.mayrand.ca/fr/nos-produits/article-de-cuisine/accessoire-pour-pizza/assiette-a-pizza/assiette-a-pizza-aluminium-bord-rouleau-15-sagetra-37370/
Sagetra,Assiette à pizza aluminium perforée 18,article-de-cuisine,unité (1un),7.99,7.99,caisse (12un),80.99,6.749,https://www.mayrand.ca/fr/nos-produits/article-de-cuisine/accessoire-pour-pizza/assiette-a-pizza/assiette-a-pizza-aluminium-perforee-18-sagetra-37359/
Sagetra,Assiette à pizza aluminium perforée 18,article-de-cuisine,unité (1un),7.99,7.99,caisse (12un),80.99,6.749,https://www.mayrand.ca/fr/nos-produits/article-de-cuisine/accessoire-pour-pizza/assiette-a-pizza/assiette-a-pizza-aluminium-perforee-18-sagetra-37359/
Sagetra,Assiette à pizza aluminium perforée 9,article-de-cuisine,unité (1un),3.29,3.29,caisse (12un),32.99,2.749,https://www.mayrand.ca/fr/nos-produits/article-de-cuisine/accessoire-pour-pizza/assiette-a-pizza/assiette-a-pizza-aluminium-perforee-9-sagetra-37342/
Ski,Assiette à pizza en porcelaine 12'',article-de-cuisine,unité (1un),3.99,3.99,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/article-de-cuisine/vaisselle/assiette/assiette-a-pizza-en-porcelaine-12-ski-38526/
Sagetra,Assiette à pizza rigide perforée 10,article-de-cuisine,unité (1un),3.69,3.69,caisse (12un),37.99,3.166,https://www.mayrand.ca/fr/nos-produits/article-de-cuisine/accessoire-pour-pizza/assiette-a-pizza/assiette-a-pizza-rigide-perforee-10-sagetra-37343/
Sagetra,Assiette à pizza rigide perforée 10,article-de-cuisine,unité (1un),3.69,3.69,caisse (12un),37.99,3.166,https://www.mayrand.ca/fr/nos-produits/article-de-cuisine/accessoire-pour-pizza/assiette-a-pizza/assiette-a-pizza-rigide-perforee-10-sagetra-37343/
Sagetra,Assiette à pizza rigide perforée 11,article-de-cuisine,unité (1un),3.89,3.89,caisse (12un),40.99,3.416,https://www.mayrand.ca/fr/nos-produits/article-de-cuisine/accessoire-pour-pizza/assiette-a-pizza/assiette-a-pizza-rigide-perforee-11-sagetra-37344/
Sagetra,Assiette à pizza rigide perforée 11,article-de-cuisine,unité (1un),3.89,3.89,caisse (12un),40.99,3.416,https://www.mayrand.ca/fr/nos-produits/article-de-cuisine/accessoire-pour-pizza/assiette-a-pizza/assiette-a-pizza-rigide-perforee-11-sagetra-37344/
